OP,A1,A2,A3,A4,A5,A6,A7
+,2801,356,2386,7656,1120,1428,8381
-,6722,2694,3313,3308,1178,8214,1416
+,11089,7522,8253,5852,11401,5377,9684
+,4267,8968,169,8553,3752,1079,4046
+,11135,12408,5910,808,7149,2370,6842
+,10508,7362,3366,4457,4163,5593,2366
+,5685,5312,3350,5860,4499,7814,3929
+,1598,8743,6656,11804,2245,6957,1376
+,4614,11848,10101,9305,11205,5894,11777
+,3649,243,10485,8960,10274,6261,10134
+,6096,11090,8874,4568,7614,6780,12687
+,3084,595,5946,12669,2012,794,9191
+,514,12215,1819,11618,7739,3472,7685
+,1464,3429,2170,6951,5319,1486,6487
+,10440,8598,12345,12786,10565,227,4769
-,10798,8498,11963,7486,830,8312,11218
+,2728,8930,10390,5854,1074,5426,3446
+,7484,9448,2894,11355,3017,5731,4745
+,9623,9078,5441,5314,7501,2723,1931
+,2539,5713,5951,12096,5437,6840,1240
+,5882,232,8303,11967,8617,882,20
+,1491,12571,2719,5299,5723,7760,796
+,6050,1112,7564,7183,9908,3499,1347
+,8801,3706,6730,11967,2921,758,9824
+,7229,9495,7075,346,1191,2900,5849
+,8090,10982,7405,8463,9933,10830,9651
+,413,3084,1212,8826,6340,9897,7733
+,846,8168,2456,2086,4600,6490,11819
+,12571,206,9489,8438,8288,1485,8709
-,10265,6497,8105,3250,2587,2156,2177
+,4094,2564,2892,11900,654,11668,4241
+,2881,9427,4177,6119,12334,11717,1168
+,9391,9265,1380,5889,8747,2339,12855
+,9321,5620,4322,9640,5239,7353,7997
+,1389,11333,1581,4653,8643,3335,11820
+,11092,6629,9018,4531,2731,7482,804
+,1924,11082,5140,7866,8016,10023,11785
+,10645,7404,10030,6302,4608,2562,10573
+,11612,6128,632,6204,9987,3020,5657
+,5090,10946,10570,1093,8610,10271,6162
+,12229,9065,5383,4604,1661,10273,8079
+,8523,5136,8281,8858,12524,2927,1645
+,3878,11359,8759,615,1429,4050,8557
-,4562,2859,11927,6917,12784,5119,5222
+,5934,11808,11396,6538,3580,4214,9315
+,5967,3451,6512,10193,703,2678,4915
+,11019,6198,9865,6302,8727,12002,12240
+,5378,10455,6612,1323,11574,8095,11429
+,4735,6025,1240,3551,7861,1892,2
+,1298,11790,11123,2235,5962,9191,5813
+,2943,6867,11836,12703,11410,4176,7381
+,10306,4534,3774,737,3161,164,10171
+,2388,10308,4608,5060,9696,11179,2632
+,10720,5610,10674,9977,2741,2305,12506
+,5003,3274,1266,1950,1065,12824,6015
+,12309,12823,11632,641,917,54,8204
+,5500,7088,753,10244,3545,10841,4027
-,2455,8524,4549,4448,10993,5245,10226
+,10445,8340,9828,8285,10500,966,9840
+,4404,8581,5258,3675,2371,11185,3769
+,11540,7640,5881,315,6906,1370,7759
+,6667,9428,520,1284,12887,6634,7013
+,6833,12980,3820,323,12098,5460,6749
+,7520,10743,3341,12169,7539,2149,8680
+,8298,758,10572,513,11082,3991,8394
+,8546,3328,12453,2708,11844,10074,8121
+,1240,5438,2616,11809,10473,1353,594
+,126,12581,1546,3996,8777,8302,6630
+,3843,728,8808,11876,8884,7730,9924
+,1158,5544,8433,3449,9521,6047,4294
+,9556,4453,4167,4775,12432,4188,12579
-,12683,12085,1364,6284,9983,4052,10533
+,779,8167,516,5389,9780,8573,1274
+,11914,902,1503,8437,9560,6611,2408
+,10782,332,6928,2286,429,572,6338
+,5265,5018,8645,9538,12261,2569,12042
+,9077,3978,11100,8672,10174,12248,2509
+,3978,908,12296,3537,2554,629,5335
+,3248,9236,13,5151,10105,4877,12437
+,3586,11308,4591,12545,2247,7085,9509
+,173,5032,10344,6206,5416,11525,11989
+,868,2375,5457,7558,8703,390,5133
+,9274,9205,11592,3480,11692,391,8176
+,11825,10270,3876,12106,10531,3691,7142
+,6758,5423,763,9179,3389,9406,11590
-,11367,4081,6375,3773,5318,4979,2246
+,12642,11895,9936,1658,4283,2958,8903
+,2506,9676,10756,12321,6599,6903,5311
+,10966,11717,1369,3987,5708,8000,8891
+,6272,6007,139,6148,5150,8236,3326
+,10701,1078,7437,8830,10740,6956,6531
+,10787,5778,8348,3051,2860,8905,10438
+,1581,8064,10764,12983,7260,2983,46
+,5395,311,11534,528,10390,810,11063
+,12548,10022,2783,7437,9439,1438,2160
+,4036,9504,12862,2502,4948,7222,8122
+,5930,3409,5657,1901,12154,10043,12734
+,6197,3407,572,8089,1598,8707,6664
+,5714,8985,990,7269,6346,11937,2607
-,2515,10645,8440,706,5002,1419,9160
+,4689,2916,7611,6085,10624,500,6276
+,10035,4931,4561,11773,12747,8528,8747
+,7709,11152,6729,8856,3245,10120,4783
+,8894,3832,10751,10987,6194,2666,10964
+,221,5126,2462,4573,4386,7307,12093
+,1606,3987,12048,123,12040,6822,1034
+,6870,2739,781,1822,11260,995,4
+,1381,7382,469,372,1444,11644,10715
+,4612,5858,11375,5801,3336,6064,1175
+,9265,4544,4071,6336,1364,4524,4144
+,488,2961,5709,4340,10659,514,219
+,2779,6373,8757,12242,9915,12756,12155
+,10558,5792,8976,2091,42,8238,8150
-,2822,3966,8202,5205,11256,4770,7374
+,5373,1405,10184,7068,6838,11413,9937
+,8708,282,312,4813,1837,12145,6561
+,9194,7329,9890,6014,12157,3128,2714
+,1278,8253,5721,11928,10259,7195,390
+,11806,12030,743,9485,5356,5440,8059
+,6889,11327,835,4518,4084,204,7388
+,8363,7943,11613,1483,3183,2094,811
+,6694,4727,8265,9319,6968,10783,7715
+,878,8888,739,3205,9259,1256,9478
+,8146,10652,3595,9983,4773,10046,2642
+,8341,11000,9324,4025,710,9876,8132
+,12688,9640,11478,6670,7054,12616,7930
+,1395,2295,3582,8137,4689,5203,5677
-,7153,3978,7375,6110,9256,9869,4053
+,9690,8214,986,12479,1470,8319,1297
+,8625,5405,11126,2304,4552,2002,9307
+,11976,7015,10772,3038,4504,10169,10152
+,4552,3981,9441,7106,6847,4522,8157
+,9793,2561,7876,5615,6755,2634,10246
+,2058,10030,778,11554,8677,7641,8394
+,1735,7270,7000,3400,10250,10413,7955
+,7715,3906,4941,4007,7421,10604,12627
+,1451,6427,6335,4157,7487,145,12624
+,9719,1450,10211,11689,1849,7681,4124
+,10109,12842,3859,12128,10226,4093,7886
+,4406,7535,2054,9591,10057,761,3072
+,2026,8840,1529,9627,5129,9939,7334
-,3292,9918,2684,7739,4512,3419,5781
+,3159,9735,12797,1712,11058,12579,8864
+,8905,354,3770,908,9759,1922,8280
+,4182,3151,3401,6859,7729,1370,3995
+,4908,4324,12910,6403,7743,287,12349
+,774,10849,4859,12575,11044,12408,9510
+,11727,8367,5442,7484,8922,10160,701
+,8676,5689,1236,3114,1912,1607,911
+,10902,5986,10467,6214,6926,2815,6785
+,9341,11543,1383,3546,11708,3858,949
+,1953,720,10725,3152,11118,4987,9651
+,5495,1216,11956,5556,7928,5556,9409
+,679,6017,23,3614,8904,42,6213
+,2906,11974,11850,6041,7668,1097,12276
-,11384,5385,2593,1706,12474,6687,10537
+,1384,8211,11651,37,4277,5887,2698
+,11007,10759,5230,6949,2140,8863,11809
+,3507,10653,5037,12839,2398,12583,9783
+,902,1832,12710,5762,3195,2220,9088
+,5317,10680,1945,11645,9508,1391,3983
+,6428,8956,8628,347,6111,4745,54
+,6908,12542,11448,10261,7828,1736,9499
+,1082,3639,11902,5871,5075,3007,6236
+,1675,12764,6342,8539,7604,9261,12250
+,4992,12867,2050,12566,6893,141,11520
+,657,8613,10583,719,3421,7721,2563
+,12524,8881,6609,8273,11133,7015,5154
+,7608,9794,2926,8215,9985,2643,8948
-,9823,3069,7101,6227,11439,1316,12562
+,5694,8637,11071,1211,2816,4122,9596
+,1339,265,3137,6127,7635,5440,3195
+,8614,9074,3237,6156,8661,6179,6995
+,6893,4654,7366,12174,11511,3087,5191
+,7041,4135,11323,8799,8190,10729,6349
+,231,1431,10072,7666,6567,6004,5751
+,10050,9744,4280,4487,1225,1422,6266
+,7425,5471,7781,2398,1940,10200,4959
+,5266,11746,7553,7981,1090,12495,11719
+,903,6228,12840,1895,4353,10494,9082
+,4446,10878,1387,6749,3025,9406,9257
+,6051,3712,6133,11860,9533,1205,1522
+,502,463,1602,10370,5112,611,3959
-,6518,6919,9392,10999,8070,5083,2452
+,4041,5748,9369,6257,5931,2106,6981
+,11422,9036,497,12610,10079,8205,6491
+,9487,4590,5708,12328,3981,11194,10497
+,5603,8254,2662,2744,2200,12440,11107
+,2133,10340,9790,9868,4731,3021,7076
+,7753,652,4522,4086,10058,228,974
+,7528,3013,4387,8621,670,4326,10332
+,11681,11136,616,9441,10221,7830,1055
+,3675,10385,8512,12057,6966,10283,7890
+,2907,4626,12747,994,5173,5408,397
+,6413,11293,1873,11219,11336,3333,6671
+,2732,4037,3187,11788,7122,11062,1318
+,978,3722,8032,5106,12508,9946,105
-,9459,7429,1889,2286,3049,5658,6274
+,8970,10848,6676,11220,8394,1524,5896
+,1809,9719,5002,2773,3458,10683,1318
+,8700,2907,852,1546,8312,8565,8762
+,11178,12020,8136,7008,1416,2003,8112
+,8369,2431,5618,5375,12656,3138,653
+,6920,9244,6053,9261,6809,8959,12743
+,171,2146,629,6224,509,12360,1736
+,8859,2749,12151,2887,11555,4093,5871
+,5658,7043,7932,1114,218,11567,2648
+,1093,10496,2053,4614,11781,3758,8732
+,5795,4865,10010,6024,7992,7600,549
+,10641,9633,9099,10703,5395,11056,10760
+,7557,2602,9594,6036,645,6849,8385
-,5828,4137,4607,2213,8725,10245,4334
+,9615,7331,3687,77,11037,802,173
+,6815,1598,4747,7485,5953,2596,2624
+,4761,8007,8661,3796,3256,10558,11033
+,11552,4896,7784,8945,10396,7794,5038
+,3527,4131,2459,3335,7682,9845,7034
+,5562,6162,8907,5470,10086,2718,5583
+,5724,3846,1359,4417,6177,7785,3778
+,837,402,11190,11235,10482,11467,12760
+,10515,765,11112,3732,4000,6446,11071
+,5429,1570,1085,8234,5618,7413,5809
+,7442,5229,8601,10163,10631,9443,12483
+,6963,11754,5372,1753,11420,7718,276
+,6627,11228,5351,3136,4690,6587,5098
-,11581,1917,12421,12331,4817,10594,4626
+,10549,10003,3074,8002,9729,9272,6115
+,9831,5836,2440,5287,1900,481,10385
+,3431,4242,919,9789,7273,4401,2543
+,3035,6864,3844,5326,4708,175,3341
+,4263,11666,11169,6571,6605,3046,964
+,10660,6780,12619,259,1200,498,4737
+,4909,9696,12319,11905,9650,11656,11150
+,1716,748,1241,3560,6130,11449,1667
+,9451,1650,1018,12555,12132,8919,8318
+,2939,11641,6902,881,7497,4255,12921
+,8691,5908,6996,7351,10251,8262,10388
+,677,8653,8850,4412,7612,2852,4198
+,2217,3852,11305,698,9179,11459,12514
-,10486,12592,5377,7632,1433,9355,3439
+,4948,9315,8455,2842,2782,12292,2786
+,12371,5643,2408,8587,5008,12209,1578
+,8628,6220,2192,598,3780,8541,4848
+,1563,7029,11840,7127,12225,2171,5207
+,5309,7856,259,7648,12086,4432,11975
+,5786,9673,7034,4254,960,161,10502
+,2481,3939,2487,9081,12650,1825,2115
+,2487,11456,6736,2320,9263,2332,5319
+,8469,348,9037,1121,1953,3085,12765
+,12383,9686,5293,3343,11377,5550,7711
+,6748,4334,9,6284,1284,3022,5460
+,2716,11063,1917,12009,9969,3935,12500
+,7255,5972,10775,9454,4582,5260,9483
-,12346,3120,11332,1285,12356,8298,1342
+,4289,12367,11228,4541,9519,956,3792
+,8497,12828,8182,12155,3932,9958,5737
+,1541,3379,2879,859,4437,11400,6431
+,8907,11448,9113,5217,3734,6493,9512
+,3011,10629,6202,2992,8329,1000,1306
+,4231,4812,4436,1224,8834,10592,12062
+,5561,10226,9236,9793,457,4417,3259
+,3426,2512,1508,147,6988,3842,9550
+,9761,9095,11150,3661,12433,199,10467
+,2292,10676,3509,6469,6617,733,5035
+,867,6988,5772,12109,8658,8908,6157
+,7512,1655,12033,7117,1299,10451,2609
+,11428,7402,10487,9650,2869,5471,5409
-,9357,6914,7541,9812,7737,12193,1228
+,234,1980,35,5058,725,5984,9699
+,11720,803,11106,3416,5269,7139,4740
+,9656,4909,1693,3993,3724,276,3177
+,2497,11023,12156,439,10215,9708,11291
+,4507,2384,1530,4240,6909,5964,7736
+,8795,214,9523,5104,1760,3435,11879
+,4785,8655,5647,4553,3169,8007,6455
+,9567,3308,5447,4074,5888,3087,7673
+,12461,7756,4148,5887,289,10012,9344
+,6440,2974,2724,4828,6629,6666,618
+,9907,8696,9696,1076,7253,4425,3730
+,11068,3741,529,3190,4068,12770,798
+,4854,2507,2094,2338,11869,155,572
-,1412,9242,1459,6969,6010,8828,7549
+,10514,4163,12247,12919,7102,363,8545
+,4333,8055,9393,865,3485,7037,2930
+,7037,12371,10354,3740,3035,6385,10661
+,10409,8980,4803,4524,4998,9787,6252
+,12927,4290,6511,6742,1665,12035,713
+,535,5639,760,10097,10084,10165,4619
+,2410,6543,4107,2455,3189,4490,9406
+,7735,7312,4914,8625,9718,5775,193
+,5398,9136,10429,4137,12178,538,6521
+,4317,11500,5687,1250,12329,2585,6609
+,3220,4397,7111,9675,5238,11081,3306
+,6031,4213,5970,12022,1923,6966,10334
+,8855,1357,527,8660,6182,3746,5305
-,5189,11903,6797,8333,10342,2504,8005
+,11199,340,4356,10984,9371,4247,3329
+,4857,6163,6248,6664,1801,7223,7928
+,10603,12627,9212,5343,9433,8350,6839
+,6253,719,10602,9708,3790,548,12950
+,11397,1311,12310,10891,4476,3389,8279
+,10561,12964,2208,2666,634,10508,3903
+,5016,4768,7748,5095,2883,5673,7051
+,367,6397,288,5548,12122,7559,3365
+,8744,818,1446,12225,4880,8498,10543
+,4249,11802,4042,901,4664,9264,6705
+,12699,487,5607,10855,132,12086,5924
+,3037,5976,11920,4122,284,3826,4460
+,2572,1556,8444,10104,2751,6283,7753
-,7641,12852,2903,7556,11293,1563,4782
+,2092,5513,739,8125,11289,199,12386
+,753,6521,7855,9940,1334,544,5245
+,5238,1982,2279,9873,5486,224,1944
+,12336,7648,5178,2199,4034,9330,12586
+,7179,12346,3686,4513,9956,3187,11057
+,2608,7381,823,5556,10986,10292,10176
+,7934,8545,1016,12581,12734,4920,7607
+,12000,4998,1835,2839,5794,2179,12962
+,4582,316,6907,3083,11327,1543,1966
+,10257,599,12994,12469,9852,7341,8867
+,5241,3435,10740,4092,12111,4674,7351
+,4604,7029,12104,12185,856,4003,983
+,7511,3538,8020,1626,12236,2769,2137
-,6943,6194,6869,9105,9686,1741,4005
+,12293,5898,9398,11062,9341,3728,704
+,5913,4169,10188,5116,1286,9093,11869
+,6851,8480,376,677,10366,3033,8767
+,12577,12214,5270,12794,1889,7521,3094
+,8514,10807,12333,9486,11634,9671,9920
+,8696,9277,6156,2787,4976,5490,10004
+,7168,6684,8724,9362,9946,45,3717
+,8319,7716,9523,9684,9595,6045,11152
+,11833,10314,8000,5886,7170,11964,3268
+,7380,1950,9132,8597,2043,10773,6643
+,10762,861,8508,9778,12089,1197,6502
+,7252,4467,7875,10334,9365,10856,8963
+,606,11507,3817,5311,12951,1079,11987
-,11976,7015,10772,3038,4504,10169,10152
+,6091,6922,1468,7708,11512,78,3496
+,11651,3256,3910,3564,1620,4806,8049
+,8688,12551,2963,5256,11258,11391,7919
+,11432,11611,8160,7033,4195,2949,1337
+,4547,9404,9620,6023,9256,1839,8333
+,107,4560,2725,7533,5752,5668,4166
+,7012,3922,12798,4295,12943,8390,8593
+,9249,12830,12757,3441,6328,12907,7824
+,1450,9601,3849,413,7037,11624,315
+,6691,10621,5790,3860,3484,3208,2987
+,11056,12472,9569,4286,12474,12120,3437
+,1410,8219,8773,616,7413,4793,6891
+,1478,1773,10572,6688,3826,3035,3714
-,8125,43,3295,6080,7986,8889,9551
+,6877,5040,7411,8003,1436,7270,9854
+,9537,12892,3964,1773,4025,8809,2361
+,10469,8879,5091,10728,6174,12940,302
+,5407,10621,10173,5979,5928,1240,10026
+,471,2170,381,12351,12877,225,7244
+,5199,2032,4067,9191,11902,10130,7465
+,6622,4694,1305,1469,12991,4728,1744
+,4693,1027,5419,4415,10698,9893,6362
+,10447,2715,11331,8752,8140,2050,6274
+,3979,2549,11668,6475,8256,8855,4993
+,9665,11652,10789,4438,5422,3539,1761
+,1072,3413,12966,12493,8218,10911,10606
+,1238,7357,414,7665,3230,1285,5510
-,6088,9079,3160,4172,8601,2711,10683
+,10940,6836,10258,9917,9193,8458,9542
+,8344,2092,12825,1543,5829,11274,8896
+,3485,5548,3780,3230,10792,224,3249
+,10181,9813,553,12375,6041,6375,12215
+,5010,11024,6877,5169,7037,7947,5366
+,4865,6927,5114,8001,2937,1835,6530
+,7810,7796,419,11446,9084,327,2073
+,3655,9860,1551,3734,9111,2312,4402
+,10886,1904,10108,1407,6562,12281,8507
+,1656,157,11393,12242,4895,1005,5284
+,1091,3677,3860,11110,1914,3472,1966
+,10285,2175,12892,931,1641,11722,6028
+,3051,3718,9542,11659,5858,9556,7864
-,5874,7154,11047,10449,6251,10023,819
+,3805,9127,1383,2178,11371,3426,7153
+,6231,12568,2645,12863,5427,2326,10912
+,3576,12554,12045,7405,1333,12711,1583
+,10256,10621,3546,10732,2099,5537,1458
+,6463,12660,4450,489,5130,9513,1196
+,11744,6401,7360,4530,10747,3568,12307
+,9255,7740,10418,5632,11635,8805,6116
+,8662,1021,3265,1227,9398,1943,10151
+,4989,11114,922,3170,11903,4577,11798
+,7483,6880,9346,11861,2605,1172,4009
+,3097,1752,3550,7108,9129,1516,5789
+,3597,67,8433,10544,1139,3365,10793
+,1337,11539,12095,8282,10305,6534,11487
-,9269,4672,6571,10249,4780,3313,4323
+,8842,9469,670,4660,12233,5759,6219
+,5475,650,12223,10517,10010,2278,11575
+,12278,10309,321,4501,11618,11311,11496
+,2793,7015,7539,4268,12165,5509,1391
+,2570,4972,2013,11157,5351,3311,579
+,3105,3391,9146,1876,8803,4229,3526
+,2536,3847,8412,4094,7940,10795,7528
+,6892,8672,3749,7124,12844,9364,3046
+,9869,11871,11623,6118,3521,690,1454
+,5686,12297,8558,2464,2246,11645,8895
+,12486,10007,5831,7628,3388,5300,3043
+,11141,5165,2069,1753,12302,9371,4934
+,2070,290,12088,1591,3038,11807,8403
-,5314,6720,5118,9697,7578,4395,9101
+,9633,4549,4257,8795,2559,4961,6537
+,11177,6635,4033,10846,7466,2196,7395
+,4727,3129,10509,2975,4448,546,12823
+,2500,5261,5328,6716,12757,6737,1924
+,10959,10140,6287,4264,336,5669,1719
+,12609,5939,6443,2056,1149,5392,8641
+,3666,9139,5209,1266,6621,10399,7421
+,915,5306,3299,7700,5549,4428,947
+,7928,12608,2704,7182,12852,1604,11863
+,12085,7506,11305,8721,2880,12053,802
+,12534,8334,564,7460,707,3547,5032
+,2556,9211,8747,3767,6148,8221,12898
+,11114,12390,12753,8936,6815,5762,10542
-,8108,9839,7102,5199,7211,6022,4690
+,2086,3219,7011,705,6447,11049,5082
+,10412,9648,8394,402,5605,8780,1823
+,6268,11378,7399,2096,9584,4334,138
+,11359,1248,8411,11677,3246,5068,3230
+,5254,1724,10595,7598,6774,2855,4050
+,5050,5164,5866,11183,4585,8074,5341
+,4383,3317,1211,5134,1027,11402,7340
+,6941,5481,1359,4341,7929,2623,5364
+,11400,8894,4381,1394,11913,5426,5291
+,12627,8526,10500,11974,12454,1966,8552
+,12693,5256,9325,4637,7951,9033,6469
+,8914,9482,11622,10569,12637,7096,12255
+,10495,5476,5014,11977,4085,68,8596
-,177,1685,10149,8809,11484,4127,737
+,5431,11226,2698,6897,12168,5946,1252
+,9724,7009,716,4356,3267,6302,4440
+,10700,6252,6010,1573,2681,12898,8483
+,8505,8921,9561,9126,8916,5618,6576
+,2017,7037,3307,782,1932,1720,4842
+,2029,2464,4532,185,472,7108,10317
+,817,6152,12853,10981,677,8315,10438
+,4242,9462,1671,3405,4803,7974,5081
+,5817,10308,11305,4054,5601,10117,1117
+,2933,1964,1946,11243,3736,9059,7343
+,11343,2823,6228,2088,7794,1148,22
+,12967,6930,681,7940,1214,9589,5346
+,4745,11575,11128,9343,8965,11784,11197
-,12474,4973,11302,12932,12508,5296,4624
+,9286,3757,12679,4877,4085,4904,688
+,11669,4840,2690,8912,7573,1379,10924
+,9826,5159,11748,12635,3435,2440,2503
+,11351,4066,3481,11935,8656,6051,4991
+,8250,5924,5814,6720,11732,3455,5256
+,11134,454,10243,9107,695,8498,17
+,7601,4167,9055,10073,8741,8200,9246
+,5763,2345,7029,610,9225,8601,3752
+,3559,6349,12866,12509,438,837,1201
+,623,53,490,12599,885,2317,12937
+,5057,11216,1263,11397,5130,6501,12784
+,4959,11868,476,1485,3047,5334,2997
+,1196,1336,7557,9515,9825,5815,8921
-,2446,1744,11472,8538,2054,6219,643
+,11843,11249,6928,11548,7677,1727,11424
+,715,6463,12483,3381,11435,5614,4799
+,4368,6236,7984,405,4123,3826,7653
+,10496,4144,2962,6290,10430,4947,5239
+,9641,6762,2981,12500,11383,1569,4274
+,2853,390,8031,3738,11862,12203,12634
+,7606,8110,4602,4246,10032,7168,8062
+,9474,5555,5824,7641,12138,1321,1119
+,3326,11112,10631,8231,2967,5870,546
+,11033,10782,7048,3580,122,3508,9116
+,9800,12849,2850,4706,9368,123,3386
+,6708,6642,4869,3033,2608,3469,7353
+,10059,11268,9447,7269,5277,8841,4399
-,11242,1195,12011,6692,9286,11929,10731
+,6577,2661,10441,6811,6390,531,10156
+,6106,2700,9511,5422,1907,3988,7310
+,7348,12580,12441,12497,6055,3223,3143
+,272,4274,2093,5447,260,11777,2453
+,2230,11828,594,4357,7317,9968,1219
+,8871,7580,423,842,6850,11985,6010
+,1538,4641,1409,42,5591,2970,1547
+,11022,10998,4506,8340,10384,1301,6280
+,8942,11349,57,11429,1744,11660,5914
+,1988,3024,5553,5782,12176,2164,6881
+,2541,12816,11540,5650,11395,11184,993
+,655,81,11728,453,3167,2458,4232
+,8054,8380,11123,149,10806,6687,3195
-,5421,11273,12861,2019,1480,3071,6838
+,3025,9762,4578,5901,2749,11571,4495
+,12227,323,1233,11072,1625,6023,30
+,12945,12192,10251,2992,9056,4942,6523
+,3543,284,12759,533,312,10141,3924
+,47,5896,3461,9254,9094,836,1181
+,10518,5205,8212,3271,10141,1902,3890
+,12287,3571,10189,6595,7187,3646,500
+,9860,1757,4330,9232,12412,10261,3666
+,10185,9021,8695,2313,9111,239,9075
+,10990,11568,12300,7683,5252,10269,2330
+,9616,10479,12042,12269,1266,2927,3160
+,8312,5054,851,2671,3914,7745,6533
+,10649,345,2103,5825,12050,3047,8966
-,12525,10222,2211,11913,8146,568,10549
+,8738,6317,8040,244,5640,2596,10771
+,2392,10433,10047,10724,778,726,3323
+,4679,7285,9791,7712,9346,7922,3509
+,12817,7465,12543,1966,6217,12969,51
+,3393,8307,10026,8508,2109,10726,5353
+,8057,9997,6258,3088,12144,10179,7276
+,29,12685,9478,8650,3894,4818,1088
+,5865,2491,6288,4947,815,4323,11281
+,11431,9948,8471,4714,7879,1414,12009
+,8763,2155,5518,10123,12311,4162,108
+,7271,12142,3536,10133,3947,2307,11996
+,8581,229,8177,10284,12827,8025,10676
+,12306,10327,6656,11397,7298,3735,3921
-,8287,11383,11670,4185,1477,7488,9135
+,11816,7657,4985,2780,3937,2010,8588
+,6785,6082,9101,2868,11045,5642,7225
+,7741,1502,10473,357,1147,3520,10839
+,2181,12752,840,1894,5822,7960,7302
+,10921,11333,9333,565,1926,5050,8041
+,8205,7159,2154,12842,3270,900,9697
+,7819,5720,7303,12769,5018,357,11487
+,2219,7852,4068,5009,6140,566,4852
+,6859,1257,5605,2279,8641,7067,3922
+,12622,9988,10522,9766,5424,12039,11728
+,1794,10647,5509,5472,3147,6661,11482
+,3400,9121,9811,3584,4088,5741,2618
+,3090,1593,10402,6444,31,4713,4119
-,4796,3157,7828,3906,6562,10626,12992
+,6392,12454,7749,5356,8086,5500,766
+,2877,10359,1224,9261,4266,7619,7640
+,11193,10939,4274,2872,1071,11865,8552
+,12596,1895,1982,12623,4616,3492,10750
+,5510,12485,1615,2535,5668,8579,9075
+,2617,10898,10489,12136,115,9875,4847
+,34,2290,2352,8511,10134,10953,6512
+,2283,9178,7680,6037,2748,3354,6054
+,1979,8728,8493,4926,3901,12891,11968
+,8674,9681,10252,11004,5805,10955,9973
+,6286,2205,12322,6676,9164,9775,3451
+,8005,9694,7448,1223,10129,4057,10309
+,1417,1005,10470,207,5161,5628,4529
-,10510,6906,10047,6045,6650,1842,346
+,6668,407,11221,4508,10504,7299,8793
+,12896,2365,4459,1576,12732,7182,5681
+,8393,12366,1938,9617,4408,9515,1152
+,3106,8993,597,4057,2598,5511,12687
+,445,9230,12773,4178,2201,10978,11107
+,8533,3547,5977,11711,1544,9,2517
+,7696,6364,4877,8763,5385,1279,6146
+,6406,5888,8925,2492,2125,8591,12756
+,5618,10641,716,2111,367,11128,2081
+,10210,1367,551,3205,5382,5824,6462
+,3634,6705,6898,2996,125,4784,4642
+,6741,2369,10218,3121,5354,4912,11446
+,11147,9147,12417,4505,12826,12885,8428
-,7912,1761,4640,5575,4756,7445,6227
+,11261,9024,6219,12782,1769,1693,9194
+,8224,4834,2449,2154,8078,2718,6595
+,7060,8994,1236,1146,7559,11390,9194
+,12367,8410,1684,12478,6421,6636,10298
+,12755,4433,9174,3368,11547,11392,2327
+,5324,2607,5165,5378,8914,789,4032
+,226,2894,6429,8621,2425,542,6778
+,8919,10848,12486,11967,790,12050,914
+,910,4281,4140,5848,9119,6532,5299
+,5175,10102,8091,8608,4333,8793,5217
+,8007,4520,5951,6475,9932,12847,8808
+,5187,2850,1733,386,11581,3701,2636
+,11116,8212,5324,5359,3390,8356,6643
-,86,1946,12969,11219,8687,8565,9458
+,7263,3050,11591,10821,10607,6332,2150
+,12776,10795,41,8714,9691,5941,3082
+,81,1986,1023,11230,11743,5332,6916
+,2660,7318,7740,8854,6933,8528,4633
+,7948,663,1297,4017,10228,6851,3630
+,7373,12407,6562,6496,6390,3289,6245
+,9619,12536,8664,453,10195,12674,5580
+,10198,4734,10054,7310,5918,339,11942
+,5804,12821,12357,4775,7686,3747,4866
+,11735,2028,4801,10132,7605,4834,3165
+,2059,5527,4324,9230,3364,8512,11410
+,1446,1706,4322,8223,11596,1044,3106
+,11918,1515,9822,5309,8551,4345,3966
-,276,3720,8201,12271,4998,6102,5440
+,3860,6529,8027,8436,11245,12550,5973
+,4243,10778,8588,482,9659,5274,9130
+,8159,2661,3478,287,787,8322,819
+,10330,9185,12980,4438,1392,6096,2391
+,1262,7843,9484,12229,6407,12238,4374
+,6251,782,10216,4697,12222,2441,4504
+,3347,6007,9913,2475,9064,3084,1453
+,9919,6025,12243,2304,1890,11649,11051
+,7095,7314,10435,6531,2510,10670,11879
+,8647,8579,2300,1367,1407,3829,10588
+,7565,12576,2093,3188,4672,10601,2288
+,9477,1038,8586,6188,5638,124,9517
+,8265,12216,2321,10641,6950,2477,12299
-,9794,2737,5260,2399,2598,10169,1608
+,12074,1531,2420,12390,3726,9021,8502
+,8343,7329,2489,2285,7758,11911,3861
+,5596,1524,7733,9235,10739,10839,7643
+,5715,12420,4989,11854,5866,2808,1018
+,12455,8052,7932,8014,200,590,9417
+,8010,9261,10429,4701,7892,10147,3658
+,4418,2093,8261,10306,8817,10255,8938
+,9648,5125,6832,2877,11551,515,9906
+,5943,7441,4373,1881,691,10717,3692
+,4336,6392,1434,8962,8768,12013,12188
+,10883,9909,974,11724,9821,3046,12978
+,9465,760,7085,4628,478,5202,5389
+,3521,5897,10047,10224,1560,9014,2374
-,8930,7349,1949,5364,1091,11684,9017
+,3567,9628,930,2927,7375,468,7053
+,11597,12346,10328,1990,107,10654,10224
+,12711,6677,2914,10513,5549,3493,11454
+,6071,1800,11630,10967,1219,8510,5363
+,4108,1714,5456,10271,1116,4137,6990
