OP,A1,A2,A3,A4,A5,A6,A7
+,7164,773,1545,5608,11401,10215,10412
-,7164,773,1545,5608,11401,10215,10412
+,8217,9122,246,1611,7089,5334,6672
-,8217,9122,246,1611,7089,5334,6672
+,9103,8867,9421,670,1063,1597,8630
-,9103,8867,9421,670,1063,1597,8630
+,6404,5358,5798,10468,3534,7830,593
-,6404,5358,5798,10468,3534,7830,593
+,725,9162,3119,11626,7349,8470,5029
-,725,9162,3119,11626,7349,8470,5029
+,12886,12345,7528,2733,6371,6829,1874
-,12886,12345,7528,2733,6371,6829,1874
+,3449,11591,11955,5126,12722,12829,12616
-,3449,11591,11955,5126,12722,12829,12616
+,3620,8531,12179,1093,2504,9463,7910
-,3620,8531,12179,1093,2504,9463,7910
+,4975,10921,6861,7117,865,828,1406
-,4975,10921,6861,7117,865,828,1406
+,3231,5367,8595,8408,11639,583,11479
-,3231,5367,8595,8408,11639,583,11479
+,11466,9300,2728,12897,11862,3426,8583
-,11466,9300,2728,12897,11862,3426,8583
+,8463,11144,4420,723,3583,6779,5461
-,8463,11144,4420,723,3583,6779,5461
+,3632,1584,12520,8962,4537,2776,1541
-,3632,1584,12520,8962,4537,2776,1541
+,4265,10664,2503,1706,8249,3020,3452
-,4265,10664,2503,1706,8249,3020,3452
+,3245,9660,9732,10621,6540,4686,12764
-,3245,9660,9732,10621,6540,4686,12764
+,10379,10272,421,4016,7921,8725,7484
-,10379,10272,421,4016,7921,8725,7484
+,3019,1184,175,11939,4711,11760,1799
-,3019,1184,175,11939,4711,11760,1799
+,11155,9728,563,11698,6649,8195,258
-,11155,9728,563,11698,6649,8195,258
+,10342,10938,8531,11545,5902,6134,2812
-,10342,10938,8531,11545,5902,6134,2812
+,4723,7750,7597,1859,3541,5856,5539
-,4723,7750,7597,1859,3541,5856,5539
+,5233,2054,5507,8890,10581,8472,87
-,5233,2054,5507,8890,10581,8472,87
+,7766,1348,6296,5808,8400,8060,5759
-,7766,1348,6296,5808,8400,8060,5759
+,10050,12507,8854,9291,7329,11957,7315
-,10050,12507,8854,9291,7329,11957,7315
+,12564,8887,7399,5131,2741,4877,233
-,12564,8887,7399,5131,2741,4877,233
+,2328,2065,5464,11900,6500,4078,9058
-,2328,2065,5464,11900,6500,4078,9058
+,3013,1076,5945,12596,2964,4856,4982
-,3013,1076,5945,12596,2964,4856,4982
+,7290,6056,8520,2800,492,11355,12314
-,7290,6056,8520,2800,492,11355,12314
+,3241,10208,12767,7624,8430,6021,1910
-,3241,10208,12767,7624,8430,6021,1910
+,7488,2422,6406,1905,710,5884,9021
-,7488,2422,6406,1905,710,5884,9021
+,11395,12383,10131,9988,5933,6748,6864
-,11395,12383,10131,9988,5933,6748,6864
+,2632,9488,12126,310,12732,3106,6219
-,2632,9488,12126,310,12732,3106,6219
+,8939,3796,4681,12534,5448,10849,7018
-,8939,3796,4681,12534,5448,10849,7018
+,8304,2463,2261,3751,205,11497,8097
-,8304,2463,2261,3751,205,11497,8097
+,940,12182,11878,5081,4709,12921,11098
-,940,12182,11878,5081,4709,12921,11098
+,9745,2913,3435,5783,4868,7478,12754
-,9745,2913,3435,5783,4868,7478,12754
+,7153,7492,12942,7542,347,2136,7003
-,7153,7492,12942,7542,347,2136,7003
+,12545,12015,6935,8227,9787,5125,2803
-,12545,12015,6935,8227,9787,5125,2803
+,6177,1887,6722,11294,10887,5436,8337
-,6177,1887,6722,11294,10887,5436,8337
+,10274,12464,6419,4683,2417,10078,9837
-,10274,12464,6419,4683,2417,10078,9837
+,6505,4491,1306,11256,4618,1458,6892
-,6505,4491,1306,11256,4618,1458,6892
+,6452,4771,9272,10855,9237,6744,8365
-,6452,4771,9272,10855,9237,6744,8365
+,5646,2742,6424,5474,132,2243,2060
-,5646,2742,6424,5474,132,2243,2060
+,8574,1351,8128,11175,391,336,8663
-,8574,1351,8128,11175,391,336,8663
+,11724,12752,6606,4330,10434,11178,4867
-,11724,12752,6606,4330,10434,11178,4867
+,1928,1815,5636,6930,3437,8949,11088
-,1928,1815,5636,6930,3437,8949,11088
+,9420,4805,9826,632,5461,11247,6874
-,9420,4805,9826,632,5461,11247,6874
+,5356,53,2588,2904,12807,1351,6790
-,5356,53,2588,2904,12807,1351,6790
+,9961,740,12165,5840,64,7126,3954
-,9961,740,12165,5840,64,7126,3954
+,2234,6894,8743,12685,5013,8194,511
-,2234,6894,8743,12685,5013,8194,511
+,7000,1700,5582,11668,718,2689,3610
-,7000,1700,5582,11668,718,2689,3610
+,8253,2190,7433,7542,2050,1090,9062
-,8253,2190,7433,7542,2050,1090,9062
+,9983,5425,12283,5246,6822,10795,3276
-,9983,5425,12283,5246,6822,10795,3276
+,12180,5953,10105,7922,6441,6958,12939
-,12180,5953,10105,7922,6441,6958,12939
+,5225,9956,10907,8497,12893,1360,3815
-,5225,9956,10907,8497,12893,1360,3815
+,2180,9695,11417,10959,4031,5792,978
-,2180,9695,11417,10959,4031,5792,978
+,314,8286,8757,5722,1679,227,556
-,314,8286,8757,5722,1679,227,556
+,8781,4779,6117,8567,3071,155,10596
-,8781,4779,6117,8567,3071,155,10596
+,4149,10273,9140,12087,3162,7448,7347
-,4149,10273,9140,12087,3162,7448,7347
+,7640,2844,6907,1457,9906,11081,7265
-,7640,2844,6907,1457,9906,11081,7265
+,428,10495,3864,186,5883,920,1072
-,428,10495,3864,186,5883,920,1072
+,7228,556,9520,6180,5793,5595,479
-,7228,556,9520,6180,5793,5595,479
+,5890,11099,3341,10493,1571,524,2849
-,5890,11099,3341,10493,1571,524,2849
+,9980,2981,3387,7958,4603,7210,11913
-,9980,2981,3387,7958,4603,7210,11913
+,11237,3977,10838,11592,6108,2192,8931
-,11237,3977,10838,11592,6108,2192,8931
+,978,3842,11579,8990,5252,4748,407
-,978,3842,11579,8990,5252,4748,407
+,3148,366,5224,10298,1661,5170,8508
-,3148,366,5224,10298,1661,5170,8508
+,7494,8323,12773,12613,3236,5441,8221
-,7494,8323,12773,12613,3236,5441,8221
+,120,9558,5833,1043,4116,195,855
-,120,9558,5833,1043,4116,195,855
+,12290,8728,1978,6947,9617,3621,12502
-,12290,8728,1978,6947,9617,3621,12502
+,92,2115,11738,3399,1212,9181,7238
-,92,2115,11738,3399,1212,9181,7238
+,5281,7403,5953,9797,6157,12740,5741
-,5281,7403,5953,9797,6157,12740,5741
+,1520,7817,7842,8218,9435,4151,2649
-,1520,7817,7842,8218,9435,4151,2649
+,2359,3649,1630,11201,1306,5741,11897
-,2359,3649,1630,11201,1306,5741,11897
+,3714,7778,4985,3347,7939,5580,4980
-,3714,7778,4985,3347,7939,5580,4980
+,8732,10129,12675,11017,5932,10408,3699
-,8732,10129,12675,11017,5932,10408,3699
+,11580,12600,11116,5426,6728,7808,10844
-,11580,12600,11116,5426,6728,7808,10844
+,5864,2482,3606,6282,11573,11745,12555
-,5864,2482,3606,6282,11573,11745,12555
+,7191,10896,4301,8933,6110,10778,11342
-,7191,10896,4301,8933,6110,10778,11342
+,427,10435,25,7778,245,2389,6561
-,427,10435,25,7778,245,2389,6561
+,12476,7746,10945,7988,6046,5131,6952
-,12476,7746,10945,7988,6046,5131,6952
+,8547,1887,811,640,147,9339,1581
-,8547,1887,811,640,147,9339,1581
+,2104,10725,710,6337,825,6663,5542
-,2104,10725,710,6337,825,6663,5542
+,12310,7050,9197,2858,2762,116,2973
-,12310,7050,9197,2858,2762,116,2973
+,9011,7600,11932,3299,6181,4376,12629
-,9011,7600,11932,3299,6181,4376,12629
+,6736,941,9656,7277,3309,3507,3270
-,6736,941,9656,7277,3309,3507,3270
+,6566,3946,8825,8191,2823,12123,7892
-,6566,3946,8825,8191,2823,12123,7892
+,9434,7171,6280,5698,12322,8711,6684
-,9434,7171,6280,5698,12322,8711,6684
+,12669,7310,9475,4674,8865,5841,10968
-,12669,7310,9475,4674,8865,5841,10968
+,9820,8572,8081,1131,7017,5273,6068
-,9820,8572,8081,1131,7017,5273,6068
+,5103,5309,5972,6714,1034,7717,960
-,5103,5309,5972,6714,1034,7717,960
+,6953,1107,10636,6238,4715,7639,637
-,6953,1107,10636,6238,4715,7639,637
+,3762,5654,386,11916,11688,12681,8129
-,3762,5654,386,11916,11688,12681,8129
+,1108,9714,3027,1340,8427,8152,4142
-,1108,9714,3027,1340,8427,8152,4142
+,5685,2337,11611,8355,9438,2794,2247
-,5685,2337,11611,8355,9438,2794,2247
+,1951,12833,3054,11686,6323,3394,594
-,1951,12833,3054,11686,6323,3394,594
+,1521,2129,318,1450,6393,9947,7192
-,1521,2129,318,1450,6393,9947,7192
+,9647,6028,519,8449,12463,7439,4925
-,9647,6028,519,8449,12463,7439,4925
+,1895,12436,12464,4440,1806,7845,127
-,1895,12436,12464,4440,1806,7845,127
+,12108,9994,9856,2518,10585,2525,3741
-,12108,9994,9856,2518,10585,2525,3741
+,11640,10825,11879,9006,3435,1540,9985
-,11640,10825,11879,9006,3435,1540,9985
+,2505,5331,5122,12334,5405,6317,9197
-,2505,5331,5122,12334,5405,6317,9197
+,1988,2448,6080,8526,2699,12882,3387
-,1988,2448,6080,8526,2699,12882,3387
+,7991,7203,645,7603,11731,8688,12304
-,7991,7203,645,7603,11731,8688,12304
+,7069,4754,10210,6886,10415,2481,4163
-,7069,4754,10210,6886,10415,2481,4163
+,12295,4736,8392,8625,846,3896,287
-,12295,4736,8392,8625,846,3896,287
+,6986,6967,3086,9718,3891,1706,182
-,6986,6967,3086,9718,3891,1706,182
+,4633,8811,7225,11582,12240,9618,162
-,4633,8811,7225,11582,12240,9618,162
+,11394,3996,1421,7345,3876,654,2970
-,11394,3996,1421,7345,3876,654,2970
+,10957,7892,1629,7902,5972,1640,2122
-,10957,7892,1629,7902,5972,1640,2122
+,2422,12900,7160,3572,6106,6834,2470
-,2422,12900,7160,3572,6106,6834,2470
+,12928,2645,7795,6946,738,9699,3997
-,12928,2645,7795,6946,738,9699,3997
+,156,903,7761,11922,12699,9957,12734
-,156,903,7761,11922,12699,9957,12734
+,7720,3551,3629,9220,719,10612,2963
-,7720,3551,3629,9220,719,10612,2963
+,8146,11321,4800,1970,10371,3537,7817
-,8146,11321,4800,1970,10371,3537,7817
+,8981,1772,10405,5596,11182,8244,11637
-,8981,1772,10405,5596,11182,8244,11637
+,990,8406,8314,4944,2516,8212,7192
-,990,8406,8314,4944,2516,8212,7192
+,4780,2091,7539,367,6316,7135,11863
-,4780,2091,7539,367,6316,7135,11863
+,2317,10029,5556,2175,8928,564,7550
-,2317,10029,5556,2175,8928,564,7550
+,6955,7743,8726,11932,11927,10632,10385
-,6955,7743,8726,11932,11927,10632,10385
+,10354,3764,2856,8442,10442,11042,1262
-,10354,3764,2856,8442,10442,11042,1262
+,1330,8386,9548,12,6517,4391,5403
-,1330,8386,9548,12,6517,4391,5403
+,7810,7043,9168,987,4748,10614,7617
-,7810,7043,9168,987,4748,10614,7617
+,11345,8977,4600,1805,5835,3738,9744
-,11345,8977,4600,1805,5835,3738,9744
+,13,5661,9673,9332,5940,12004,12674
-,13,5661,9673,9332,5940,12004,12674
+,637,8034,9887,8186,8747,11719,6725
-,637,8034,9887,8186,8747,11719,6725
+,11756,11592,3269,5560,11828,11008,9157
-,11756,11592,3269,5560,11828,11008,9157
+,11149,5740,2883,12422,7016,8149,241
-,11149,5740,2883,12422,7016,8149,241
+,10677,11478,7799,4155,9333,5762,2272
-,10677,11478,7799,4155,9333,5762,2272
+,3931,10104,11021,11260,7321,5821,11097
-,3931,10104,11021,11260,7321,5821,11097
+,930,8927,2341,7330,10512,12779,5134
-,930,8927,2341,7330,10512,12779,5134
+,7334,10151,11772,11110,7651,3002,8716
-,7334,10151,11772,11110,7651,3002,8716
+,4319,6787,536,3000,10290,3357,2532
-,4319,6787,536,3000,10290,3357,2532
+,4276,4431,3293,7894,12823,2350,7994
-,4276,4431,3293,7894,12823,2350,7994
+,497,12951,11747,9361,9320,4551,6553
-,497,12951,11747,9361,9320,4551,6553
+,3176,2410,9839,5301,11281,3760,1395
-,3176,2410,9839,5301,11281,3760,1395
+,5490,3729,1285,565,5296,7409,5022
-,5490,3729,1285,565,5296,7409,5022
+,10569,5502,2770,7825,5888,157,6751
-,10569,5502,2770,7825,5888,157,6751
+,12884,818,5978,8764,3381,5003,10877
-,12884,818,5978,8764,3381,5003,10877
+,11552,9512,5770,813,1621,1223,11579
-,11552,9512,5770,813,1621,1223,11579
+,11390,11833,4978,4989,11992,9097,3826
-,11390,11833,4978,4989,11992,9097,3826
+,2604,9524,1147,8677,1928,2270,9563
-,2604,9524,1147,8677,1928,2270,9563
+,11923,8723,8412,3120,4263,3537,8538
-,11923,8723,8412,3120,4263,3537,8538
+,5299,109,2797,11914,151,1264,7887
-,5299,109,2797,11914,151,1264,7887
+,6398,11459,9266,5866,12617,7621,11713
-,6398,11459,9266,5866,12617,7621,11713
+,8663,5507,6958,11221,8110,7755,12691
-,8663,5507,6958,11221,8110,7755,12691
+,3603,9957,3904,4603,5347,3527,158
-,3603,9957,3904,4603,5347,3527,158
+,4246,6943,6353,8695,7533,7021,3101
-,4246,6943,6353,8695,7533,7021,3101
+,11840,319,10672,251,9316,11457,11963
-,11840,319,10672,251,9316,11457,11963
+,6687,4308,9841,7141,6827,8618,7585
-,6687,4308,9841,7141,6827,8618,7585
+,5112,5467,4309,9489,1363,11221,10338
-,5112,5467,4309,9489,1363,11221,10338
+,11796,2150,5239,4101,7017,8003,2216
-,11796,2150,5239,4101,7017,8003,2216
+,43,8811,1435,4434,2245,12428,3541
-,43,8811,1435,4434,2245,12428,3541
+,5108,944,9586,7576,8122,11477,5569
-,5108,944,9586,7576,8122,11477,5569
+,6573,3033,8621,5520,10094,9933,1986
-,6573,3033,8621,5520,10094,9933,1986
+,1044,12854,4145,7893,10623,5620,12506
-,1044,12854,4145,7893,10623,5620,12506
+,3187,7683,12004,5126,11987,9864,1069
-,3187,7683,12004,5126,11987,9864,1069
+,6442,713,11938,8875,8195,10732,6527
-,6442,713,11938,8875,8195,10732,6527
+,7308,9731,9985,9079,4401,948,4982
-,7308,9731,9985,9079,4401,948,4982
+,4841,278,7773,849,2872,11824,6488
-,4841,278,7773,849,2872,11824,6488
+,11076,1667,4956,617,3191,8636,8797
-,11076,1667,4956,617,3191,8636,8797
+,3576,10814,12171,10200,10965,2605,11303
-,3576,10814,12171,10200,10965,2605,11303
+,7673,2862,6343,12308,3397,11417,10700
-,7673,2862,6343,12308,3397,11417,10700
+,498,7808,6388,1637,10897,1782,7102
-,498,7808,6388,1637,10897,1782,7102
+,1471,12013,9452,10853,10358,6029,7820
-,1471,12013,9452,10853,10358,6029,7820
+,1282,12724,8108,8201,7550,12111,7390
-,1282,12724,8108,8201,7550,12111,7390
+,1631,921,4057,9262,12475,12960,9222
-,1631,921,4057,9262,12475,12960,9222
+,6495,12901,12615,7603,12505,7605,9556
-,6495,12901,12615,7603,12505,7605,9556
+,8983,8113,11621,10532,2915,1384,875
-,8983,8113,11621,10532,2915,1384,875
+,11071,4350,5616,11983,5067,9451,12249
-,11071,4350,5616,11983,5067,9451,12249
+,8754,8579,10474,7124,10501,3503,8424
-,8754,8579,10474,7124,10501,3503,8424
+,254,12862,10877,4448,235,3977,9488
-,254,12862,10877,4448,235,3977,9488
+,824,10805,1108,1188,8062,5272,3548
-,824,10805,1108,1188,8062,5272,3548
+,10319,1142,5469,2326,167,11819,3173
-,10319,1142,5469,2326,167,11819,3173
+,7649,5689,7819,3811,9410,1055,2295
-,7649,5689,7819,3811,9410,1055,2295
+,6015,12323,11294,2299,1164,1289,7214
-,6015,12323,11294,2299,1164,1289,7214
+,7409,779,3377,11462,2841,5934,8732
-,7409,779,3377,11462,2841,5934,8732
+,2623,9170,10597,4477,6693,7688,7097
-,2623,9170,10597,4477,6693,7688,7097
+,7946,794,5208,1169,12786,2473,2442
-,7946,794,5208,1169,12786,2473,2442
+,2134,12615,7402,6375,3068,6996,4925
-,2134,12615,7402,6375,3068,6996,4925
+,4635,8740,10267,3842,7320,6261,3382
-,4635,8740,10267,3842,7320,6261,3382
+,3593,6351,10066,12248,9716,12301,3070
-,3593,6351,10066,12248,9716,12301,3070
+,12766,1522,11314,9087,4579,8285,7680
-,12766,1522,11314,9087,4579,8285,7680
+,829,2113,1503,11266,1120,712,7981
-,829,2113,1503,11266,1120,712,7981
+,12888,6180,12073,3411,6843,10534,3025
-,12888,6180,12073,3411,6843,10534,3025
+,2849,2212,10915,11795,2278,4106,6373
-,2849,2212,10915,11795,2278,4106,6373
+,10388,1940,12040,134,11438,1708,7630
-,10388,1940,12040,134,11438,1708,7630
+,10428,10868,5455,8620,5893,1739,3630
-,10428,10868,5455,8620,5893,1739,3630
+,397,7230,10479,12338,3503,7258,8299
-,397,7230,10479,12338,3503,7258,8299
+,5552,749,5993,11364,1981,7849,6001
-,5552,749,5993,11364,1981,7849,6001
+,2946,2560,6376,9831,10663,7077,7961
-,2946,2560,6376,9831,10663,7077,7961
+,851,12596,10638,3237,11764,2932,2179
-,851,12596,10638,3237,11764,2932,2179
+,11946,295,3057,4904,871,6740,12386
-,11946,295,3057,4904,871,6740,12386
+,6865,7204,10430,1227,393,7323,11193
-,6865,7204,10430,1227,393,7323,11193
+,11691,10264,3671,230,10528,1725,3342
-,11691,10264,3671,230,10528,1725,3342
+,12263,1500,284,5055,7133,9165,9283
-,12263,1500,284,5055,7133,9165,9283
+,12197,8455,6694,3003,1759,8815,1187
-,12197,8455,6694,3003,1759,8815,1187
+,4111,606,9737,3053,11941,9675,3077
-,4111,606,9737,3053,11941,9675,3077
+,9477,1041,9341,622,1909,3432,7915
-,9477,1041,9341,622,1909,3432,7915
+,9135,10055,350,7507,12968,7881,11208
-,9135,10055,350,7507,12968,7881,11208
+,7468,12298,1512,3964,10446,2830,8168
-,7468,12298,1512,3964,10446,2830,8168
+,7523,8794,5096,12605,6589,1917,9470
-,7523,8794,5096,12605,6589,1917,9470
+,11730,670,10504,12225,55,650,9076
-,11730,670,10504,12225,55,650,9076
+,1042,11772,3713,6032,144,12479,10443
-,1042,11772,3713,6032,144,12479,10443
+,3877,3632,569,7994,3031,7397,12458
-,3877,3632,569,7994,3031,7397,12458
+,8080,8716,9371,8433,5809,10882,7276
-,8080,8716,9371,8433,5809,10882,7276
+,12921,2388,10501,8167,11964,55,2023
-,12921,2388,10501,8167,11964,55,2023
+,2411,7086,12913,3563,7310,7081,3029
-,2411,7086,12913,3563,7310,7081,3029
+,5949,11126,7097,2591,1525,11488,6779
-,5949,11126,7097,2591,1525,11488,6779
+,11614,2994,10231,469,7072,8122,1741
-,11614,2994,10231,469,7072,8122,1741
+,11417,10718,1873,5471,9506,8003,6510
-,11417,10718,1873,5471,9506,8003,6510
+,2591,730,11581,4347,10909,12106,2858
-,2591,730,11581,4347,10909,12106,2858
+,7368,5769,4411,4802,4961,5945,810
-,7368,5769,4411,4802,4961,5945,810
+,10495,2920,7295,6625,2477,8175,8689
-,10495,2920,7295,6625,2477,8175,8689
+,2536,3971,1368,6439,10091,7703,12955
-,2536,3971,1368,6439,10091,7703,12955
+,10584,8857,7459,14,10880,8118,4158
-,10584,8857,7459,14,10880,8118,4158
+,8001,7574,9773,354,8929,775,12015
-,8001,7574,9773,354,8929,775,12015
+,9053,683,3849,7889,11036,5389,2883
-,9053,683,3849,7889,11036,5389,2883
+,1836,5968,11588,4874,5101,12208,7782
-,1836,5968,11588,4874,5101,12208,7782
+,10281,3398,7140,1496,7267,3470,7972
-,10281,3398,7140,1496,7267,3470,7972
+,4041,702,11059,409,11813,2473,1784
-,4041,702,11059,409,11813,2473,1784
+,11827,6148,3373,5939,7704,7354,6044
-,11827,6148,3373,5939,7704,7354,6044
+,4342,8513,5893,1234,8715,4244,6902
-,4342,8513,5893,1234,8715,4244,6902
+,12754,2649,5111,12082,257,3223,7708
-,12754,2649,5111,12082,257,3223,7708
+,7014,6205,10188,9141,2182,497,2794
-,7014,6205,10188,9141,2182,497,2794
+,3197,2264,9489,6983,9027,10075,3421
-,3197,2264,9489,6983,9027,10075,3421
+,10851,10632,3463,3247,4288,204,9405
-,10851,10632,3463,3247,4288,204,9405
+,11508,11103,5783,6033,11917,4377,11620
-,11508,11103,5783,6033,11917,4377,11620
+,3277,3331,5718,11592,10973,8634,4994
-,3277,3331,5718,11592,10973,8634,4994
+,12378,3679,8550,3846,6702,1459,7663
-,12378,3679,8550,3846,6702,1459,7663
+,9891,9327,8438,1032,2175,9928,5385
-,9891,9327,8438,1032,2175,9928,5385
+,3255,11577,6818,3802,2832,12834,994
-,3255,11577,6818,3802,2832,12834,994
+,11114,9217,12344,467,5983,4587,5150
-,11114,9217,12344,467,5983,4587,5150
+,8508,7913,4660,6186,983,5344,10681
-,8508,7913,4660,6186,983,5344,10681
+,6059,6746,12917,4182,7833,11017,3019
-,6059,6746,12917,4182,7833,11017,3019
+,11771,10959,8088,10587,7723,5296,2415
-,11771,10959,8088,10587,7723,5296,2415
+,1381,951,1363,6456,12736,952,5200
-,1381,951,1363,6456,12736,952,5200
+,486,2773,1245,1923,6653,8241,3988
-,486,2773,1245,1923,6653,8241,3988
+,588,824,473,3185,5507,2682,769
-,588,824,473,3185,5507,2682,769
+,765,5097,900,6837,2113,7589,6074
-,765,5097,900,6837,2113,7589,6074
+,11695,9220,4150,7736,7524,6000,758
-,11695,9220,4150,7736,7524,6000,758
+,7793,2584,11795,4184,4595,1172,8276
-,7793,2584,11795,4184,4595,1172,8276
+,8285,8449,5367,5528,1452,6849,2256
-,8285,8449,5367,5528,1452,6849,2256
+,11933,4048,7729,3390,12095,2355,4318
-,11933,4048,7729,3390,12095,2355,4318
+,6900,9100,7125,434,1835,62,274
-,6900,9100,7125,434,1835,62,274
+,6825,11351,9417,2580,3266,12259,207
-,6825,11351,9417,2580,3266,12259,207
+,7173,7299,1722,11840,8630,1743,8335
-,7173,7299,1722,11840,8630,1743,8335
+,2642,2176,12988,4882,6414,1622,10572
-,2642,2176,12988,4882,6414,1622,10572
+,10507,4610,12202,11945,8043,5437,8972
-,10507,4610,12202,11945,8043,5437,8972
+,11240,11970,3312,8398,4431,2151,385
-,11240,11970,3312,8398,4431,2151,385
+,11322,1693,2111,6402,8075,2987,879
-,11322,1693,2111,6402,8075,2987,879
+,5055,6330,1138,576,7278,9514,12835
-,5055,6330,1138,576,7278,9514,12835
+,6193,2667,11041,12548,5684,10047,5190
-,6193,2667,11041,12548,5684,10047,5190
+,10358,12051,12784,3573,3886,1461,9735
-,10358,12051,12784,3573,3886,1461,9735
+,8689,4620,5177,2803,8486,11705,11851
-,8689,4620,5177,2803,8486,11705,11851
+,6143,7550,4067,10668,1562,8166,327
-,6143,7550,4067,10668,1562,8166,327
+,485,3090,7514,10899,9105,11775,8977
-,485,3090,7514,10899,9105,11775,8977
+,2637,5850,4374,10634,6176,8868,4362
-,2637,5850,4374,10634,6176,8868,4362
+,3973,8639,9266,1895,2330,4010,8921
-,3973,8639,9266,1895,2330,4010,8921
+,7087,9309,5880,5453,516,8618,10235
-,7087,9309,5880,5453,516,8618,10235
+,11497,12314,8053,6693,2280,7327,12587
-,11497,12314,8053,6693,2280,7327,12587
+,9096,1629,3548,11221,11549,8826,8187
-,9096,1629,3548,11221,11549,8826,8187
+,6152,8281,8552,9553,7706,2531,2698
-,6152,8281,8552,9553,7706,2531,2698
+,6186,74,9072,11609,8700,2384,12590
-,6186,74,9072,11609,8700,2384,12590
+,7325,1636,384,11875,4473,7932,5428
-,7325,1636,384,11875,4473,7932,5428
+,8415,1990,8541,9229,1569,1132,7890
-,8415,1990,8541,9229,1569,1132,7890
+,11574,11285,10216,3585,8083,990,4485
-,11574,11285,10216,3585,8083,990,4485
+,12919,11380,6845,1312,8670,8785,3021
-,12919,11380,6845,1312,8670,8785,3021
+,11231,12678,4837,7047,4802,10287,11249
-,11231,12678,4837,7047,4802,10287,11249
+,2413,2863,2533,222,5992,3973,1703
-,2413,2863,2533,222,5992,3973,1703
+,8707,11811,136,2693,6244,3378,2170
-,8707,11811,136,2693,6244,3378,2170
+,11601,877,4184,3565,5344,1926,2308
-,11601,877,4184,3565,5344,1926,2308
+,7606,1028,3135,10964,6894,1358,3207
-,7606,1028,3135,10964,6894,1358,3207
+,1481,2480,1952,5732,7519,4150,8232
-,1481,2480,1952,5732,7519,4150,8232
+,8833,2077,1517,11295,8159,2770,3747
-,8833,2077,1517,11295,8159,2770,3747
+,11145,6835,5316,1135,11264,3005,708
-,11145,6835,5316,1135,11264,3005,708
+,8352,5864,9418,7746,9520,3708,2196
-,8352,5864,9418,7746,9520,3708,2196
+,5037,68,11651,12497,8031,1196,2579
-,5037,68,11651,12497,8031,1196,2579
+,4152,11973,9190,7875,7498,10058,8391
-,4152,11973,9190,7875,7498,10058,8391
+,2335,2353,106,3163,4185,8876,3473
-,2335,2353,106,3163,4185,8876,3473
+,7304,3400,70,869,1247,1786,10789
-,7304,3400,70,869,1247,1786,10789
+,10976,12872,4279,1500,2521,6989,2535
-,10976,12872,4279,1500,2521,6989,2535
+,10302,2395,8862,9405,1211,1835,863
-,10302,2395,8862,9405,1211,1835,863
+,5453,5668,5820,4332,3601,10692,5887
-,5453,5668,5820,4332,3601,10692,5887
+,481,7313,11858,2910,12526,471,8604
-,481,7313,11858,2910,12526,471,8604
+,6234,1551,2288,4294,10842,596,1288
-,6234,1551,2288,4294,10842,596,1288
+,10255,4775,10614,2046,4732,10018,11637
-,10255,4775,10614,2046,4732,10018,11637
+,3772,10971,10081,9642,4283,7112,11900
-,3772,10971,10081,9642,4283,7112,11900
+,9439,858,8607,11576,11188,374,11768
-,9439,858,8607,11576,11188,374,11768
+,7824,695,469,393,11548,10171,2707
-,7824,695,469,393,11548,10171,2707
+,11665,9285,7149,10600,8148,5234,11181
-,11665,9285,7149,10600,8148,5234,11181
+,5245,10637,4208,9989,12364,9310,12537
-,5245,10637,4208,9989,12364,9310,12537
+,10558,5942,8210,12949,3508,12186,5889
-,10558,5942,8210,12949,3508,12186,5889
+,12946,3388,9871,8972,7815,12589,7189
-,12946,3388,9871,8972,7815,12589,7189
+,7361,11491,11943,564,9574,6008,3508
-,7361,11491,11943,564,9574,6008,3508
+,8459,7167,9751,2894,9704,12583,8535
-,8459,7167,9751,2894,9704,12583,8535
+,12908,9863,1733,1509,11527,10604,1479
-,12908,9863,1733,1509,11527,10604,1479
+,3058,8826,9449,7718,12532,8587,7706
-,3058,8826,9449,7718,12532,8587,7706
+,10929,3652,2224,6398,2959,6744,5313
-,10929,3652,2224,6398,2959,6744,5313
+,7373,8790,10419,3541,3994,5533,2618
-,7373,8790,10419,3541,3994,5533,2618
+,6555,11787,3388,8673,8509,6060,10439
-,6555,11787,3388,8673,8509,6060,10439
+,10757,207,8501,11565,8138,2836,4644
-,10757,207,8501,11565,8138,2836,4644
+,2866,3330,4139,10234,6738,9709,6383
-,2866,3330,4139,10234,6738,9709,6383
+,5714,3342,2878,3138,12215,12259,2013
-,5714,3342,2878,3138,12215,12259,2013
+,1507,9312,2092,1680,8002,6500,1217
-,1507,9312,2092,1680,8002,6500,1217
+,1085,7884,11549,9212,1688,7877,6752
-,1085,7884,11549,9212,1688,7877,6752
+,11272,7764,9634,3009,8556,1293,9326
-,11272,7764,9634,3009,8556,1293,9326
+,386,7536,5228,9947,5579,2667,11877
-,386,7536,5228,9947,5579,2667,11877
+,11366,10960,11193,8938,8060,12387,10452
-,11366,10960,11193,8938,8060,12387,10452
+,8157,10019,4420,12166,3591,1399,3133
-,8157,10019,4420,12166,3591,1399,3133
+,5295,12984,3498,5010,1957,10278,7569
-,5295,12984,3498,5010,1957,10278,7569
+,1830,9961,7288,5,8347,5813,1322
-,1830,9961,7288,5,8347,5813,1322
+,7158,7939,5938,4968,12727,11541,1100
-,7158,7939,5938,4968,12727,11541,1100
