OP,A1,A2,A3,A4,A5,A6,A7
+,8318,5936,8435,5567,11788,11575,673
-,424,11774,7752,7582,11448,7407,5371
+,8834,12462,7969,1790,6061,10425,12229
+,7630,6630,7482,4676,2218,4573,12713
+,11407,4453,315,12472,193,8350,3257
-,8893,7580,9889,1373,2217,3252,7106
+,12194,7004,8576,8636,2690,12233,6431
+,8477,7207,12474,10414,9368,9218,4198
+,11000,5908,7425,3641,7062,12988,2847
-,8259,3830,8971,10299,92,297,4247
+,6132,9924,7892,360,11348,4883,5889
+,12116,6099,3661,7012,10269,7184,3991
+,1361,8275,6770,10559,3263,6461,1765
-,10950,8452,10220,5544,1566,6810,7521
+,2038,2147,4183,9287,8416,3424,5757
+,2468,493,4323,1573,4106,9324,10241
+,1215,10544,1573,11706,10771,1488,4518
-,1039,10025,4534,12797,6430,12040,4830
+,7106,4560,12169,2071,7156,7110,4836
+,8470,3064,1445,10010,10585,7283,1397
+,1800,7518,4882,11366,3778,9129,1776
-,12614,4727,3473,12429,8396,887,1912
+,10352,10458,4488,1362,12024,5548,12888
+,3800,8912,11614,3118,8169,8006,11508
+,9930,8243,4313,7310,7353,10845,3866
-,9636,6832,3981,5110,7810,79,2260
+,10655,9276,8034,873,9074,1845,75
+,6867,3220,558,9088,12087,6731,12602
+,232,8404,7979,4793,11004,9200,8749
-,984,8058,7704,11982,9964,9423,4355
+,8004,5007,9286,1286,1175,8491,12490
+,3128,6650,10962,5111,858,587,1501
+,5838,6925,4288,4786,2443,1885,5928
-,3022,4967,3185,11881,2280,7714,8189
+,1096,6686,9236,12176,1111,6119,6097
+,7220,3931,9062,9747,12720,9202,1007
+,1568,5715,5881,9618,4415,12143,1117
-,10171,4796,2282,4622,1027,711,440
+,6745,4214,12198,8161,6876,3470,4012
+,12805,8245,2923,3339,7576,10810,1764
+,4641,3795,8007,7122,4492,6030,2921
-,7671,4031,8348,7925,4242,11354,7934
+,11033,1844,9151,4371,827,8165,8507
+,12627,5142,5334,2639,7496,392,3235
+,6322,6830,9849,5754,265,1524,11621
-,10540,11219,10590,4025,1135,645,7741
+,8487,7146,628,8356,10044,10811,6869
+,7483,4867,10230,172,5670,11798,3823
+,842,4736,2274,1658,2712,805,8310
-,5801,11362,5870,11931,2466,8742,7036
+,11456,10646,11276,10783,2260,3181,10923
+,8600,10566,9742,1092,602,2731,1475
+,7002,5647,12858,4181,3765,825,7939
-,1207,4487,12760,11376,8412,10118,11365
+,5733,9115,1153,6178,12849,2349,5249
+,2587,2478,10802,10502,11355,1540,4612
+,1292,7192,4360,4444,9450,4077,6784
-,1742,130,7865,1675,6091,10527,7932
+,1793,5412,8449,8968,4810,3464,9857
+,5025,8633,2301,8052,2843,3151,2220
+,32,12417,7898,2916,5595,7470,1587
-,2928,12680,45,12520,9872,18,6804
+,7961,5993,2108,361,3865,3759,2894
+,12731,1958,1236,8513,2396,7287,6638
+,8305,5443,938,1385,1592,2218,401
-,4880,18,10940,11256,5495,8077,12964
+,3513,10513,9877,3303,7367,4462,1858
+,703,4451,6154,2030,865,9723,7298
+,373,3956,5174,5700,6223,4033,870
-,1065,6184,11583,1632,2936,3881,6874
+,8207,7649,4187,2155,9261,4035,8518
+,8565,181,9860,10953,4991,11657,4164
+,8576,2442,9279,7932,8091,4410,10454
-,1197,6490,1743,10946,2818,158,632
+,1574,8303,700,421,2963,5154,10736
+,6067,113,1656,11934,3203,1326,717
+,1834,10820,4451,9698,2605,1784,1214
-,5044,11350,11968,11066,3963,10903,1775
+,2079,10004,5923,7891,7614,3961,3504
+,5971,9383,5064,12523,1273,7627,6692
+,6346,10450,10375,818,5026,12206,2778
-,9386,11718,8033,1781,11094,8679,11496
+,8344,4045,4470,9489,2051,10405,10435
+,12174,11671,8467,7752,7375,9076,6270
+,6146,3604,3265,1172,277,12495,6331
-,4173,6374,12440,10650,1160,1691,10646
+,12178,11174,4229,8166,9130,11293,8730
+,9583,3093,8309,8377,9698,9921,5055
+,228,6785,8970,2937,5795,6475,11341
-,11179,1835,1622,10309,8199,8372,12042
+,7984,9890,5143,5496,1224,9581,5312
+,9227,4241,247,7883,3626,5667,2745
+,4806,5818,8092,3831,5900,4675,5191
-,6011,10391,10563,12258,2218,8882,9480
+,5225,7609,3486,7827,3520,1317,4244
+,11786,12304,3187,1641,6081,4276,3672
+,6158,12675,105,9523,2499,7603,9944
-,12745,7651,10106,9845,12098,4558,9526
+,12939,7766,12651,291,6002,2011,11937
+,6320,11972,1987,9330,10995,1789,2075
+,1617,4323,2524,1211,5401,3128,2843
-,3267,1481,5661,10582,3163,1134,11526
+,2056,8067,7533,11623,1277,7997,4212
+,8992,3853,11558,8708,3131,6246,7105
+,3460,2596,5411,6105,3435,1805,5357
-,6382,10810,12691,5362,11035,6710,2254
+,9304,898,20,6268,4733,8163,1619
+,6210,313,115,8792,8315,9795,8092
+,3286,8835,2590,7723,2319,3156,8696
-,11863,4438,8089,8373,5342,1110,6410
+,6029,11656,5880,5433,2358,403,461
+,4455,4703,8459,568,8460,3605,4209
+,1179,6001,10236,9799,1121,10626,6412
-,2630,2836,12673,11417,5055,3124,6626
+,485,11672,6675,11401,4295,4163,1484
+,8390,8408,4516,3309,11309,11784,10266
+,2212,7825,11830,1575,10648,5284,10629
-,5700,2655,11824,4344,8813,11317,9204
+,8639,11511,5626,4581,4968,3367,1295
+,10116,568,8070,8367,6864,851,7107
+,5326,6452,5058,3618,1737,12895,1779
-,8220,4881,178,6743,12826,9790,12106
+,4239,4945,4193,7614,11254,8736,1367
+,11663,7543,12520,9067,6727,11115,10690
+,1218,8584,12926,1638,623,1891,1800
-,3775,5712,11806,3805,3152,12012,5523
+,12561,11760,4901,8387,28,7400,9597
+,9460,9955,7656,5432,3222,11105,1739
+,1846,11491,941,2049,11130,9018,345
-,5312,8103,12776,2318,3268,95,3614
+,3226,5340,58,12894,9127,12396,2905
+,761,8426,348,11895,5512,189,4481
+,7136,5190,424,10460,12970,6061,6212
-,3652,4928,3032,12632,5842,12441,4251
+,2729,4795,1528,8601,8746,11962,6129
+,3256,4034,11557,11706,3953,7659,2207
+,2366,9071,9572,11679,7799,813,5544
-,5872,3754,9627,2187,218,9193,10458
+,7990,808,8701,10014,11603,9110,12815
+,11350,11723,6280,4537,775,5798,9273
+,12793,8396,4324,10091,1968,704,845
-,12442,3986,12716,9768,10285,8489,3763
+,8918,6128,8596,10348,7205,700,11551
+,8287,5826,5947,1874,12499,2801,12845
+,4234,10299,380,736,8641,3211,2179
-,10720,12887,1183,8634,1001,6932,11763
+,12564,3318,8472,7856,6115,8800,10689
+,833,5055,520,4551,12144,8656,1612
+,12785,10457,916,6933,1356,1610,10111
-,3649,206,10126,10254,11257,12546,11093
+,2509,2616,4502,338,6272,3947,8959
+,10694,4947,10056,711,6501,9701,2092
+,12598,3796,2133,5680,7962,9627,3916
-,10610,12290,6433,8055,6110,3590,10972
+,6050,3068,12118,11825,1190,9607,2428
+,12271,6561,11602,260,337,9106,6551
+,12203,10547,4844,9189,6982,4898,627
-,8349,4098,12966,249,4152,184,5286
+,8324,5629,11814,7409,4481,11587,2475
+,5442,7976,5212,10484,6695,3578,895
+,5440,12765,5739,11852,5403,12309,11479
-,4363,7182,1504,3627,8137,12021,6977
+,145,11040,4763,7486,5844,11565,6974
+,11086,1973,5413,6257,7515,3030,1232
+,11427,1521,2167,11789,8852,5309,2954
-,12659,2926,5942,2552,2156,2063,4074
+,5591,10503,7628,9074,9631,1199,11688
+,819,2068,4447,9254,5548,883,11303
+,7735,10412,8748,10139,10661,9149,3761
-,11686,6113,11291,6072,11702,4569,12060
+,9272,7126,6449,12251,8615,8462,9813
+,9817,3647,5941,8750,2144,6350,4438
+,5119,3788,4542,5864,8796,11423,7720
-,521,9878,4245,6393,10650,5668,4734
+,2836,6711,7026,12336,6157,919,2434
+,10110,10,7458,8235,4528,6498,1578
+,1350,6664,2866,12456,9668,6233,6174
-,4574,1615,7514,3578,9702,8493,8204
+,2221,6063,8107,9454,3492,8850,4100
+,8488,6435,8729,9658,9797,1559,6218
+,2543,4917,3178,3287,1539,4923,297
-,5313,10754,3329,10203,3735,5246,6907
+,2305,1558,3834,7334,1311,6360,12324
+,9608,4984,1933,8855,3592,7266,7069
+,4712,8653,12477,6696,5148,9033,7053
-,9981,12625,8452,4827,5703,11548,3307
+,11284,4473,8872,2031,1338,10999,9305
+,10155,9444,559,185,11391,1473,12763
+,9417,1714,2180,6278,544,8462,6372
-,10043,11827,11970,10070,9306,7626,5573
+,11309,4205,953,10214,8106,4259,9314
+,12171,11555,8602,12622,7524,6853,10717
+,11476,4464,8069,5548,10576,5618,6678
-,426,970,7500,7916,12601,12397,310
+,10940,8161,6383,4671,2508,8403,10846
+,1168,1760,2749,5214,6217,11467,8176
+,9447,1046,2725,7289,7748,4323,4242
-,5650,11216,10377,5648,9090,8743,5773
+,11638,1894,10379,9554,2952,4274,9041
+,971,1122,10102,2479,3180,6302,571
+,2906,1691,55,4681,7334,1355,10232
-,11184,1778,9844,7068,6191,9953,10972
+,9939,12621,2893,9910,12683,9645,1086
+,10630,6459,3388,2557,3150,6650,8360
+,3304,12975,29,9752,12688,7471,8000
-,12141,852,5377,12872,5970,10201,270
+,6947,11,12787,8091,217,8084,7977
+,3294,10583,4039,6230,7530,3788,1267
+,6476,9666,1187,948,10808,6122,8072
-,9321,11598,8516,3190,40,4561,10460
+,925,2547,2479,3258,4619,9962,9065
+,8669,7677,10677,4979,9695,2263,1526
+,9725,4764,5572,4709,10517,6652,6517
-,11991,2458,8098,2368,5248,12729,2129
+,11410,9428,8066,3740,7833,2459,7895
+,218,9520,1133,1899,12456,434,6887
+,665,4375,2946,9905,7210,599,2735
-,446,6239,1394,1570,10393,11852,8055
+,527,11460,3658,5345,12763,3779,5198
+,4857,7338,12451,10842,2420,7647,5572
+,7637,2145,5096,9785,12889,979,6739
-,3330,2668,1673,11424,7416,2843,4842
+,1289,12807,2386,5193,6655,11878,2892
+,9469,5430,1544,4056,8499,12903,6654
+,6105,11683,847,8114,12700,6855,4935
-,7632,10120,5717,12249,12275,10977,117
+,4140,5282,7028,8624,11910,4311,6189
+,5038,6686,8022,1581,2270,8270,1500
+,5946,1958,6456,8102,3941,6844,6302
-,12646,9697,9112,9005,4517,8139,10154
+,6979,11797,10186,12015,6025,4775,5134
+,2042,12541,1225,2828,3384,4778,7396
+,7192,10601,9180,274,4744,105,5378
-,6177,9946,3583,1507,5170,1158,6112
+,8859,107,11213,1463,1354,9336,5496
+,4818,864,9925,11151,2590,11633,11712
+,2858,1791,8327,4094,11050,9715,5241
-,2771,9251,1449,10010,2814,209,174
+,6360,12158,563,6038,9534,5496,46
+,3422,8327,10619,9918,7527,8964,1372
+,230,5101,10312,7769,60,8814,12574
-,12350,4576,6064,6556,1414,10839,5937
+,9898,8006,10054,8775,1273,4895,2816
+,4581,5650,4462,3717,7828,4030,8184
+,227,4034,6613,3012,2300,8240,4787
-,169,12312,1763,8468,1199,8233,8789
+,12820,4668,4503,11218,969,10668,9166
+,5504,8522,9123,8139,10227,2704,5156
+,11827,2046,1079,10657,8262,2009,1909
-,11868,2458,9371,886,4080,2922,4170
+,10193,10384,11158,5087,2262,7022,5732
+,7777,5684,6093,1463,6027,9660,2303
+,11296,1194,3499,326,5422,2279,5829
-,6715,7712,10016,4696,1612,532,11481
+,12978,12403,10743,1406,91,2495,7249
+,12208,3280,5380,275,12203,12886,7895
+,4708,3835,5186,3540,2523,5759,9255
-,821,4495,1605,6965,11359,2243,12154
+,8508,6085,5262,1431,4697,4015,10300
+,8143,142,10061,7900,2865,2208,1145
+,9267,6130,4214,3314,934,7497,2091
-,5492,3501,50,9075,4890,3938,7609
+,3720,5160,1294,7877,12793,7537,1529
+,7406,1690,10913,5082,5952,6170,8717
+,10637,10521,9536,4833,7701,3781,7711
-,5832,4929,9391,3864,6368,10989,2174
+,5851,10579,3364,12744,12812,4145,1714
+,10727,4841,10406,7049,11983,2358,9504
+,1952,4283,1639,4662,6558,7062,10707
-,8441,649,12935,5064,9194,707,4440
+,8647,3670,9287,7649,7364,11046,7048
+,8560,6869,11347,9676,11208,12055,12929
+,2293,6070,8268,12012,4879,9046,9654
-,3945,766,7065,11436,7619,8309,4574
+,1158,6065,10800,2069,3337,11103,995
+,5116,2835,5021,154,1309,942,12669
+,10146,10355,4698,7193,11506,9114,1133
-,5824,5083,4332,2220,7029,2543,3582
+,1397,4963,12903,4868,4464,8194,7083
+,2321,11829,9203,12758,1907,3975,4533
+,5994,8180,3188,5765,5651,4003,283
-,7638,4060,7642,700,3584,10237,393
+,9193,4456,9896,1076,12294,5478,3741
+,2223,4161,10747,11204,5584,12968,713
+,7793,8573,12423,12053,284,7336,10235
-,4347,7474,9034,11213,8705,1179,12424
+,2523,2399,12305,3720,464,8752,434
+,12449,11236,10075,4435,8040,7722,4867
+,9857,8755,8921,589,6015,11119,5596
-,2490,5889,3075,9791,4419,9214,10928
+,4981,578,4829,7578,5846,10320,12398
+,11100,254,3298,1783,11610,6481,6272
+,2939,3821,387,2793,11515,1151,10297
-,10264,5197,4554,9332,10263,10019,7228
+,4232,12169,11173,5994,5638,11624,8505
+,1377,1504,11863,8419,8283,11145,5877
+,658,383,8929,12011,177,8079,2223
-,4296,10702,10158,12744,9898,2701,774
+,4680,8086,12037,7106,818,9475,8813
+,11106,3533,9571,8144,3534,7547,5550
+,9141,12197,8502,520,11184,198,1040
-,4102,8642,12432,7784,8124,156,562
+,1111,3506,11640,3155,9800,11575,1332
+,2698,2414,1016,10602,12035,1742,9280
+,1972,10847,7314,11966,5284,2945,5253
-,7777,5684,6093,1463,6027,9660,2303
+,4167,4029,8520,11929,2529,8877,10318
+,4429,3439,6644,715,7706,4696,10985
+,916,10364,4878,2302,4107,2537,12555
-,9733,8398,12222,11372,9912,6474,2244
+,4644,2631,9829,5979,11510,8259,372
+,10873,12117,5685,3680,7408,5174,4895
+,5689,705,4,203,3124,9407,12574
-,2990,169,4168,2564,3695,7405,1081
+,8024,10735,5684,5748,269,6574,3939
+,12593,8660,9071,1164,12020,11784,4879
+,4676,11892,3972,4398,6630,18,1366
-,12402,4961,12578,1034,9221,7754,3037
+,4477,1935,5662,3090,10440,3209,5829
+,72,6443,10500,880,8612,11802,221
+,5564,7253,12349,681,5457,11107,11994
-,3067,10739,4710,4451,8978,4250,8601
+,3316,4646,1691,8074,4766,8146,2705
+,10306,801,12412,5864,7226,2107,7563
+,372,2125,12197,6272,621,4440,6034
-,12981,7772,635,158,992,8182,8139
+,8578,3315,4953,8102,9960,1534,8592
+,8902,309,2425,9050,10151,5657,4712
+,6118,1071,5296,11370,4379,8907,6732
-,10694,4947,10056,711,6501,9701,2092
+,5527,2521,2934,6637,10771,6002,5970
+,7505,6555,7002,11465,8823,2424,10683
+,8861,6547,3931,12921,7020,589,8984
-,9018,7256,3265,11126,7345,9729,10599
+,12153,7517,4109,5403,10741,2136,4085
+,10748,9797,1952,1700,11821,12350,8584
+,504,388,5427,2255,3059,2778,3379
-,7853,11227,1657,1937,8642,3734,2698
+,5856,10956,1355,2492,8085,8919,12659
+,3293,3675,1169,3363,1978,12244,867
+,2875,11853,10642,9236,9132,9832,10056
-,8029,2243,9870,12515,7465,1211,9632
+,4086,9456,12895,3458,2476,8661,1511
+,6820,12247,1606,12106,10357,1102,4847
+,11029,1942,8704,4340,12515,1807,10672
-,11334,1507,11952,1568,1558,2047,5641
+,5132,4025,3086,20,10482,3875,12635
+,2033,8188,8788,8387,607,10266,11255
+,10066,11695,5196,7496,7103,4556,7644
-,2618,8207,10094,11096,266,3249,9723
+,10031,5472,3306,135,5566,5651,7218
+,2059,575,405,11666,244,4747,4081
+,11383,6612,1826,9233,3909,12339,7987
-,1395,6722,9785,4512,1859,11989,6194
+,8561,2641,5049,3804,5067,9334,3998
+,9747,10790,2708,8481,6217,5996,8733
+,4756,6876,10155,4650,12282,9149,8284
-,3134,11826,8666,4046,12260,11637,4341
+,1599,7402,10443,1477,4686,1541,9536
+,2172,8021,11152,6713,12946,11706,6091
+,854,10729,8477,12383,4613,3967,9733
-,372,2125,12197,6272,621,4440,6034
+,9917,5878,2638,7287,933,2113,12778
+,12399,10094,10508,5127,9542,5426,1518
+,11132,886,8000,2523,12119,8604,5285
-,1168,1760,2749,5214,6217,11467,8176
+,12266,12021,7398,2591,9432,1625,12697
+,3522,6874,9908,12094,10082,122,6691
+,6895,8766,1237,7497,2169,3606,11901
-,11065,2786,12027,7798,9451,6771,6539
+,8506,10339,10921,1880,8180,4683,3927
+,12956,1432,272,11495,10019,12356,5359
+,6998,4065,1276,10495,6255,4562,12991
-,6607,8616,5973,3177,6742,2607,10908
+,11133,2242,2172,9682,4782,1809,11390
+,8021,7133,11649,7884,4751,1821,6971
+,11270,2424,1217,2585,6747,5455,837
-,2329,1554,8435,11075,11111,5216,9635
+,4071,9563,7609,840,11434,10554,1572
+,7071,11582,10508,8473,8618,9128,6852
+,12640,3671,6711,12274,11877,1271,7789
-,8182,10119,11007,11949,3606,6727,5082
+,3229,4145,2617,239,5082,12273,10324
+,12089,6286,7934,12537,4097,9621,4586
+,5307,9131,9761,9760,7040,3332,2080
-,5781,1908,10766,223,10502,9106,10846
+,3669,267,253,6300,3200,5966,12409
+,4073,11705,7174,8614,4895,3347,10295
+,3686,2894,1344,6081,9362,4089,7095
-,10363,479,2977,3818,1548,12408,9858
+,3357,5707,2586,5696,11678,8629,230
+,4910,5105,9929,10778,10289,8416,6846
+,2715,9216,8668,5734,8595,10145,12468
-,8031,10055,4262,9959,11902,4713,9831
+,1889,4675,12879,3875,2506,1137,1139
+,4906,6665,1088,12292,2581,11080,9538
+,6379,10648,4383,5298,12732,3219,3006
-,12210,2200,5692,9132,5438,57,8482
+,9379,10021,6976,10301,5380,332,1988
+,5959,6278,6113,7724,4070,7427,11465
+,10004,5846,12442,733,24,7798,8547
-,8911,8903,1427,2673,6689,11115,11392
+,9035,10582,12868,6991,2974,6879,11330
+,11433,151,11563,7472,6616,2382,12861
+,4924,9339,8367,10822,12894,12600,1072
-,2919,4364,12572,6164,11758,9109,11918
+,2619,7994,9013,9837,3633,10448,12550
+,2337,4719,2896,1645,5281,386,9119
+,7311,9670,1303,12478,9278,10879,591
-,6458,10156,11751,7658,5238,4173,11547
+,5873,4657,288,10463,4763,7198,12691
+,2849,6335,10694,5466,2945,11823,11284
+,6421,10665,4671,10655,1047,8700,9864
-,3019,9021,1186,6409,2081,7575,233
+,10620,12747,5027,10839,2449,9366,4286
+,10380,10613,5907,11166,8750,10738,12486
+,9456,7855,892,6681,12494,9655,3047
-,8623,5538,10393,8785,5493,7405,7770
+,1910,5000,5363,6844,61,7582,3962
+,10555,950,7296,9329,7611,3896,12213
+,165,5882,9603,6438,3610,2198,9139
-,5404,3475,7381,3088,10084,11324,1302
+,3995,539,10744,992,5267,12696,5084
+,9361,11342,8193,7506,12320,8330,6574
+,55,5597,1254,10864,2743,12811,7420
-,6893,11799,5867,2278,1212,12436,2695
+,1024,506,4130,6270,1419,11323,1140
+,11782,1910,4528,2879,11758,161,12137
+,12825,4881,5515,2607,9932,233,8085
-,7050,1296,5729,1238,7584,5222,5709
+,749,3774,6353,2582,4988,10574,1107
+,8485,5487,8742,5565,3791,2054,9930
+,11878,12262,11397,2295,764,3376,6064
-,1903,7958,10274,3142,12662,6414,1953
+,789,11215,2695,3293,9810,1695,3039
+,7331,12236,1579,6854,10222,7016,8179
+,8633,25,392,4387,316,4012,5207
-,831,3751,4840,3993,11889,12284,1113
+,4398,2609,10121,10237,5748,8792,3767
+,7897,2078,7429,5401,9972,4420,3593
+,6680,10599,7025,10307,5515,12434,7070
-,4949,12457,1051,286,4515,6455,10905
+,1329,12050,196,10351,1758,3213,9433
+,4844,5235,4205,9266,8743,2091,11945
+,9713,12422,10121,5383,10227,3576,11752
-,366,628,7171,9736,3594,4103,642
+,9506,3972,12791,2870,11045,11448,9473
+,3794,1448,11717,9603,4569,2440,5795
+,3000,431,6569,11396,10244,12291,11359
-,1772,6704,12918,9373,9245,12372,6399
+,12147,11766,3867,1052,1653,6471,2531
+,3936,10090,3920,4814,6764,3165,9899
+,3353,4343,8827,8071,2208,9999,9848
-,4117,10883,10624,4557,9211,4066,7575
+,11067,12415,10969,12784,579,12061,4947
+,3890,12724,605,5649,4177,7395,6874
+,12933,9449,11944,510,6173,10000,6377
-,788,11656,2565,12280,3963,8343,11570
+,1351,8342,4335,6089,8030,5341,3312
+,7541,4398,8228,5717,8794,110,9250
+,9634,2161,6893,500,8232,8895,2811
-,6870,9008,9885,10426,1481,11414,10532
+,7708,9897,2170,4790,4435,10791,2291
+,11612,7570,5140,10178,4759,12413,3535
+,7558,668,11201,4750,6226,8627,9804
-,3237,10372,12976,4063,11662,6044,4879
+,737,8,4251,10376,9053,8852,9983
+,3916,11472,1011,1885,3555,8039,4319
+,9989,9174,5472,6938,6466,2691,12332
-,5460,10831,10185,6178,6037,2061,1248
+,9077,11326,12735,2186,11178,6118,9563
+,10515,12137,9548,7967,10989,2876,4097
+,6113,10141,11186,5924,12284,7279,11298
-,1114,1051,5718,16,2855,427,5339
+,4754,9458,12518,4044,7066,3668,8697
+,468,9458,6230,10804,7608,10115,1019
+,10753,2274,5676,5813,1898,11021,12689
-,12658,3746,8725,10826,5652,4580,10012
+,5694,10324,1924,12279,9242,2072,10196
+,12429,3261,6219,11842,5043,11262,11472
+,645,4637,1749,10243,10865,7769,6511
-,8849,1116,3518,5110,7419,6044,10933
+,5144,9618,10122,2433,1187,9932,5891
+,8606,2736,487,3514,12749,6059,3415
+,2982,1297,9081,206,2110,11834,8611
-,6473,5904,9077,112,1711,2912,9314
+,5233,3434,10216,11138,11109,5406,1551
+,6544,9281,9265,960,2441,11331,2677
+,9022,2533,1247,11912,11665,9535,2731
-,95,3439,10688,8906,7807,3233,2027
+,11388,9462,6477,5954,11372,11279,5446
+,10118,8507,375,5485,343,8014,12697
+,1503,10440,8571,8605,6760,6140,2413
-,2842,12301,5032,9084,10703,6844,7408
+,7296,12993,9750,4962,7001,8690,8058
+,8406,10428,8800,12225,10490,10174,5909
+,10424,7037,3410,9694,10441,6812,10303
-,7457,8898,8501,10310,5818,4520,11208
+,5324,699,7724,11739,12945,2741,6181
+,12762,4995,7899,5854,3887,3067,2392
+,10751,2310,10939,525,5806,1786,5915
-,3715,12560,781,4864,9614,3782,10801
+,11614,9748,9769,12754,1302,12855,3475
+,7792,169,5634,8287,9003,9057,2476
+,3614,11789,3793,455,11867,10817,220
-,1731,6757,4523,7847,6218,12578,2244
+,7001,5099,4296,10214,603,12795,5264
+,9256,11670,6595,10897,9625,12645,9171
+,7626,5224,2546,6474,148,8839,6582
-,9920,996,6297,6723,4560,1733,10587
+,10718,11595,8195,7837,6879,9542,6784
+,8763,7257,2567,9763,521,9023,10594
+,7379,10049,8197,3981,2153,3934,8192
-,3709,3387,3441,7420,1164,1321,11946
+,12958,9342,7835,252,5628,4842,5983
+,8616,6990,1809,9657,8266,2599,9041
+,11687,6376,2721,2952,3423,2051,4556
-,12882,3558,2596,5646,8283,9289,7735
+,5220,670,349,3691,4575,4718,10467
+,961,2660,1432,2158,4203,5001,10623
+,3358,9197,6680,8603,4210,8982,3773
-,10581,4086,474,10322,3088,4405,5053
+,4218,10787,10249,11017,6313,5671,5637
+,7923,7658,12298,6906,10114,6575,5927
+,8257,8126,4079,3314,2315,9872,11648
-,8580,2461,7143,1681,9752,7341,1490
+,7661,12012,634,668,6085,8086,12380
+,10797,9001,7170,7626,10010,6533,11016
+,1495,7417,6842,12382,12498,6911,6408
-,6256,4389,3664,12239,10225,1050,9050
+,11898,7527,8101,11164,7602,8218,3377
+,5933,4715,3642,6757,3246,9464,11748
+,2279,4893,6094,12631,6316,10689,11559
-,9736,2254,10052,6459,3618,5542,3623
+,12973,7876,12120,12565,12544,6212,238
+,7366,7279,12325,10892,4158,557,9786
+,9672,5319,11932,4555,9020,2530,11895
-,728,7238,517,7091,2256,6326,7650
+,2576,5993,5084,9379,2676,10297,12401
+,7553,7881,8859,7320,12058,1059,12518
+,194,10393,10846,7610,7761,8076,12477
-,3890,12724,605,5649,4177,7395,6874
+,12686,7332,3398,2982,11291,346,12559
+,2805,3122,11362,9553,5156,2116,475
+,6070,3207,2007,1525,1605,6652,10440
-,3249,1588,8300,7598,4339,3978,10652
+,254,409,1913,596,12900,7284,4935
+,5517,11877,12411,2414,3042,9052,3139
+,7337,1292,9176,1679,5714,11781,12429
-,4051,10802,4271,1900,3618,6408,8228
+,2812,12595,8301,2938,11431,9771,12550
+,1040,5345,1062,7520,5003,2655,7111
+,11905,11811,8727,663,9727,1160,2472
-,2655,5621,2957,9498,3735,10838,12788
+,3480,2336,12785,12244,8675,2193,9892
+,2929,7834,10215,136,6375,7106,2939
+,9171,11226,6107,4354,194,6806,3052
-,3345,10844,12019,8599,2221,3336,3195
+,9080,10513,5163,3074,5687,635,7103
+,2400,12398,364,11947,12489,5257,237
+,8942,1951,12486,5553,2365,9323,9429
-,4708,3835,5186,3540,2523,5759,9255
+,11042,8647,535,2586,5690,5547,7742
+,11261,8835,10739,6441,8504,9887,7866
+,4833,6040,4912,2067,4483,9784,5190
-,1795,12700,1196,8979,12824,9002,534
+,5728,803,3219,3167,2192,12132,9282
+,12750,1926,6860,5998,6539,11952,11000
+,2412,10355,2378,11790,6583,8289,6623
-,3138,5199,1430,5047,12263,6404,2079
+,5686,12813,8914,8435,8274,3046,619
+,8494,1420,1591,7372,7648,5588,3166
+,3992,11036,7340,10389,12266,2608,4856
-,4806,5818,8092,3831,5900,4675,5191
+,1057,10244,2582,5510,11412,7685,7213
+,1098,10711,4846,12666,4383,9802,551
+,2454,4386,9521,9943,12579,906,9570
-,6092,10101,6072,5241,6983,9632,11478
+,4985,5134,2933,10387,11053,2588,7183
+,10851,10086,10755,12428,12630,320,7422
+,7731,3317,3466,9050,8422,1427,3572
-,12180,4173,12782,7706,510,12355,12646
+,1831,12146,5622,7656,8598,4606,7961
+,4603,7718,11909,10176,5401,1969,10150
+,2513,4677,12114,2593,11005,12071,5418
-,1221,8725,10394,2740,11349,7392,10613
+,10176,12632,4025,8875,10524,7413,4789
+,2387,2999,7416,5351,10642,7125,8676
+,11199,5871,6474,8535,3584,8533,3432
-,902,2730,9997,4852,6857,7249,9222
+,11473,9848,8693,4495,8149,4010,200
+,9720,11993,1957,6961,8670,2133,12119
+,12093,6148,2514,449,2027,5572,10797
-,7582,12615,7476,6053,5868,8166,5196
+,7979,862,10854,1961,4423,5918,3251
+,11098,12376,2259,10241,9724,6454,7895
+,11485,8409,11680,3149,7654,9335,12073
-,685,2323,1739,6906,7648,1674,3738
+,11716,9931,4758,328,11022,6217,6726
+,5151,4893,659,2221,6156,1838,1090
+,9226,517,10602,11654,3291,11467,2539
-,9182,4845,9601,8109,3621,6646,12304
+,10419,2136,4151,2738,2618,4188,12138
+,10342,5196,10362,2457,2526,3066,11425
+,11050,2789,6113,6511,10051,4503,2858
-,7203,2276,6276,6574,4118,9855,11438
+,5837,371,8410,2534,606,7026,2193
+,10534,3762,681,11284,1985,11516,9418
+,1830,7997,2529,3249,6835,10966,2647
-,9928,8067,7704,6071,2231,12782,12843
+,5596,4176,9468,12430,2009,1860,7813
+,684,3003,5811,10024,3220,11860,7525
+,7618,10116,2483,1053,11261,10462,69
-,6281,3737,6768,3156,8531,2399,9757
+,5705,8050,12110,6300,6271,2874,5008
+,12712,4623,4578,7114,4377,11877,11617
+,12663,8,8625,1226,2405,9487,11404
-,11472,3538,6475,8923,5687,6008,2217
+,12438,10581,5156,2385,11162,2391,9098
+,10815,9843,3340,566,11922,9407,5401
+,12162,6507,12452,853,3570,5964,3099
-,4910,5105,9929,10778,10289,8416,6846
