OP,A1,A2,A3,A4,A5,A6,A7
+,12710,4605,6125,3953,4213,4618,1322
+,12131,4224,382,5536,6921,12234,1742
-,5926,5311,6281,7931,11899,10959,1869
+,7405,5769,9066,3506,3467,7406,9889
+,10891,89,182,11839,10999,5787,2057
+,5852,11659,1630,9084,2061,11708,2087
+,1076,8099,8565,11310,12334,4130,11656
+,8108,8674,12751,5594,2001,9300,1119
+,12827,655,998,3496,6677,5720,859
-,4964,10583,10411,6551,9844,12782,12607
+,2107,1561,8517,3602,4528,11840,3902
+,7402,8592,6967,10506,941,11507,6545
+,477,2032,7031,327,1106,6167,10857
+,1922,2661,1086,2677,8320,100,8577
+,2431,10745,8116,1207,5015,8365,11173
+,9144,2474,6148,5578,11121,10279,7175
-,7757,4009,8980,12451,8598,4098,8437
+,8798,7786,11272,7449,6201,11879,8863
+,4361,9315,12526,12350,10119,6497,4535
+,12565,11787,1131,12171,10470,1112,4953
+,2734,9141,11367,2325,11432,1446,11244
+,7152,8860,9955,2360,10308,254,5576
+,5194,3412,12191,9461,12226,7559,8327
-,6569,8638,3236,9673,11023,1332,7203
+,2926,8975,7544,271,8751,9503,11001
+,8404,3671,7103,9239,7130,11322,10212
+,12497,10083,12567,643,10957,2593,12585
+,11803,5086,7478,4286,2332,4748,2678
+,2056,8143,12993,1100,4436,1369,6785
+,12050,7445,6100,4794,4955,8348,11885
-,12339,2935,4134,3251,10651,9660,5931
+,10246,5714,11655,6955,7911,2748,9293
+,1593,11297,12667,8958,6389,8040,2469
+,5289,7042,6972,1282,7830,3484,3874
+,10698,9401,6209,12281,4070,7337,4587
+,643,2477,1895,1959,5325,10799,8698
+,7199,8741,6782,8274,11503,8077,2936
-,5020,8056,7675,5333,434,12938,6579
+,4935,6189,11719,12428,10734,4425,6066
+,6704,11588,12267,5241,8326,2288,4361
+,4127,7708,708,824,9888,4268,9307
+,5595,5909,3787,667,8435,1891,12206
+,1722,8708,7594,6322,12915,7563,4548
+,4830,1072,4571,9041,11986,7157,10192
-,12583,4515,6751,8911,4292,121,9865
+,5172,5476,4994,11213,5052,9326,10640
+,8353,5823,4868,629,5974,7084,11218
+,8863,736,7099,6557,6921,3863,1764
+,12509,2716,8515,11057,12745,5906,3837
+,99,3103,9276,507,2827,6846,3161
+,569,2273,1489,11048,7584,4844,9798
-,1076,8099,8565,11310,12334,4130,11656
+,11007,6497,6231,9574,7467,7904,2478
+,10811,3206,12187,5957,11432,9060,3940
+,10156,9068,10139,6,4480,4065,1312
+,8750,2826,10300,9527,5684,5885,2510
+,2860,3876,3244,3844,2382,6712,2160
+,9580,1060,2557,4261,890,6872,10095
-,7389,1703,4363,2974,10748,11395,909
+,9083,4250,1908,3723,1655,4960,10452
+,2474,9424,5151,3749,4729,14,9492
+,6608,9211,2304,9066,5835,5639,11619
+,12924,612,6294,8000,8503,6040,6674
+,8936,8152,9485,4570,12730,607,10501
+,11966,620,9117,4487,3327,7160,9784
-,10567,111,11942,861,8783,9027,5246
+,5223,6503,11229,9045,2711,2108,4276
+,1653,9870,11695,1075,2756,10182,8740
+,653,3364,11824,6495,3389,5791,10877
+,1023,3953,6933,2094,4958,41,4310
+,7235,12594,394,10757,3580,7068,10198
+,6139,11830,2453,6187,1505,5229,5345
-,10979,11352,7537,12891,7217,12466,6266
+,8132,1120,5934,2523,9190,3383,5326
+,12791,5189,2407,5415,4297,8618,10702
+,3555,1540,11285,3467,6201,4157,3913
+,10035,10589,664,7674,5505,3969,7706
+,8644,5132,7290,5419,4363,9597,3119
+,8898,6299,1926,11541,1121,12419,9820
-,9998,4765,7888,8714,5042,11776,6694
+,11065,12914,5995,2775,10654,7949,12336
+,7212,7276,6450,4613,1727,3706,10509
+,5996,4158,421,7992,9115,8164,11992
+,5615,9493,5180,4019,3850,312,10852
+,8637,7376,295,4181,2040,12138,8956
+,6589,1484,6959,6734,4894,9754,6011
-,9323,1131,1158,3755,2270,1405,11761
+,5545,290,6474,1347,6353,4812,8145
+,6959,9207,9795,1034,587,4509,4157
+,452,2076,12167,4480,2911,5097,12319
+,9655,3723,510,12375,11394,11993,6764
+,10519,5081,7576,6473,6966,1981,10260
+,12153,10032,965,5056,5263,8631,8816
-,12682,2094,11056,7374,6732,10619,5897
+,7538,6559,2636,10843,10553,11517,4048
+,11786,916,4921,4213,303,6273,5751
+,1436,2335,6602,8507,9197,11971,797
+,6138,4707,6488,7063,12118,9933,3333
+,6446,12370,4612,3008,10868,4346,8967
+,1996,6261,6710,122,10137,9893,150
-,1939,211,11415,10870,3315,11519,11816
+,3708,3479,9791,11136,11874,237,12947
+,3618,1248,393,5911,4527,3101,6129
+,3480,5503,11820,4957,1903,2733,3245
+,12055,11710,248,5255,3155,12515,10268
+,7485,7075,10809,11098,1828,1978,7189
+,11233,4132,4000,8530,6608,11786,11605
-,1908,6721,3565,1171,2279,1594,7976
+,8389,4186,11804,9469,8155,6497,5784
+,10718,8544,12952,1411,1768,3164,12277
+,5832,11098,9746,12763,6422,10359,181
+,10692,1353,9720,6788,5934,8146,4125
+,347,3315,4282,1473,7153,3861,612
+,9883,10130,3183,2386,5376,170,12643
-,4702,3101,813,11478,11019,4545,2491
+,8678,1959,12543,9005,11048,1176,11830
+,6989,2078,5676,11785,5498,10439,5041
+,2220,490,9098,7354,7125,9019,910
+,7459,4551,11878,9842,9629,9890,9113
+,12657,11466,443,5725,3922,856,2164
+,12244,4139,4673,11757,9272,9038,2644
-,9430,5333,5392,5410,5236,7575,6022
+,8387,2650,2323,4416,9593,2510,11055
+,933,5238,3890,1138,9540,2908,6998
+,2424,7738,9922,11564,9781,8256,6092
+,126,4250,5161,5300,257,8154,3496
+,9306,8004,3424,11729,1875,5374,11205
+,9871,10603,10351,7027,7821,5316,6570
-,1804,10580,908,6077,12014,1420,10291
+,6337,2040,8896,957,8923,9265,6772
+,2147,1493,10814,670,777,6532,10060
+,2784,254,3227,5580,8773,8138,4492
+,8236,3039,12443,5071,4349,9598,5256
+,3148,8961,4109,11876,12196,3949,1548
+,6570,8982,2811,3282,1215,6630,11832
-,4022,12455,8200,6881,11198,10760,11127
+,9896,3537,12788,5145,7552,7954,12536
+,12439,1946,7724,5718,4413,11756,12630
+,3474,7258,8517,3986,3217,826,1751
+,7885,9221,10962,12373,6692,10761,12935
+,6209,7121,3967,9800,4089,4793,820
+,11929,4261,6986,5015,1497,3509,600
-,5434,2825,1166,9626,3492,3719,10557
+,2245,8894,3871,6460,8049,566,6322
+,6897,3253,12066,6212,3353,8211,9945
+,2203,11650,7822,7470,365,7402,12612
+,5398,11476,11809,8188,12706,4029,4203
+,6599,9279,3501,12790,12694,3755,8687
+,1381,8038,9295,2495,1477,8579,9001
-,3211,4308,8349,10206,10256,3674,6010
+,3467,8680,3726,4224,10309,3509,8147
+,5144,2320,10622,2944,2677,7402,3698
+,8688,6984,6053,3602,3334,8832,6691
+,9723,8807,10572,5590,2207,2443,11688
+,5789,6785,4109,10661,4528,12186,8420
+,8087,8771,1178,3379,10323,10787,10762
-,2974,11314,6790,7174,8124,7984,45
+,1904,8784,10402,11481,2506,3816,2257
+,10757,8886,11627,8688,122,30,639
+,9342,5201,5546,3605,11642,12946,5065
+,1097,8135,4836,10801,2946,7945,2390
+,10478,7490,3695,11164,9830,12254,2154
+,2103,382,8246,7174,9819,4611,3492
-,501,3872,10238,146,7745,2025,12725
+,390,2365,11419,1678,3449,6028,10821
+,6439,4527,77,534,1519,12394,7320
+,9080,5702,4576,10015,2745,3916,4385
+,1028,8293,6641,11514,3982,9065,10268
+,10194,11817,1170,5089,10754,3425,5974
+,4255,5662,7569,11185,10803,9702,7677
-,3991,6958,3609,9575,10877,3050,3568
+,1915,4651,3885,1759,12336,4150,12252
+,8269,10453,17,11320,4154,3813,3052
+,1891,6953,5395,10537,1575,8337,9339
+,12196,1971,8731,9436,5445,3997,2596
+,7651,9898,9558,6954,8637,3060,9958
+,586,7382,8222,10593,2534,11886,8291
-,3479,9416,10310,4469,11596,6000,12731
+,2887,1403,5739,6463,6829,7916,7610
+,11681,11616,1703,12133,9324,9078,5043
+,12048,8090,8514,10053,6171,12631,10549
+,6216,12370,2108,9120,6285,1586,7262
+,8348,7473,2120,669,4224,8830,12029
+,3693,4337,9941,7087,2693,12777,4559
-,4519,7280,10034,2116,8173,7380,3098
+,8411,10811,4934,395,11162,9020,2974
+,11159,10968,9070,9295,3395,2261,12846
+,8796,7208,10607,6359,4929,4013,864
+,9461,5270,6959,5139,10734,11666,8331
+,6041,3515,11260,5970,7895,3001,9069
+,12782,12885,7816,3157,2874,4798,7955
-,12803,2679,1125,767,6991,10281,7338
+,1809,11778,9227,10985,2438,9004,8635
+,3958,10581,4281,5359,7676,911,2485
+,2454,11177,11425,279,9113,5429,12777
+,6133,9139,3466,8049,2583,1377,4958
+,9600,2187,1751,1920,4509,12382,4053
+,9866,5332,7653,2403,11755,1848,477
-,9073,1900,10074,8755,9358,5056,6637
+,5584,5396,6032,3809,1611,9306,1891
+,4735,9202,1224,11636,7870,11285,3977
+,11475,12034,12139,3944,3115,37,3555
+,11201,9768,1865,376,841,7975,4124
+,1000,598,1813,3345,11763,7821,5539
+,7465,4952,8048,6308,8468,8064,3612
-,8760,12798,11514,10807,1346,2354,10469
+,272,5443,2474,739,1678,1711,5098
+,1173,6208,11536,5955,3072,3255,12338
+,1288,5904,6783,10019,10752,6504,211
+,8609,4400,9422,4133,3681,11150,10661
+,403,11089,5780,7537,6515,10292,9637
+,8739,1195,9571,1763,737,5763,10646
-,9188,9243,12439,6857,3074,8251,5329
+,8294,1837,7108,9152,3442,6985,8902
+,10063,2600,9672,3890,5330,423,9933
+,3647,11215,330,11828,12798,5085,4969
+,751,10486,2476,7049,5025,10803,5802
+,6596,6898,11956,12642,12503,4978,6537
+,2611,6858,7797,12334,7985,2218,5818
-,9314,6798,3105,2592,4263,7461,11511
+,6889,6198,9803,8441,10737,3558,9239
+,9126,8090,1097,7564,12973,8555,2777
+,8906,5793,2370,12152,279,12709,6171
+,10450,1421,9505,4299,6403,10221,12278
+,12286,4125,10461,2528,4469,10334,696
+,10966,378,7255,6084,3530,3316,7666
-,12707,2653,11018,11914,3583,8098,10709
+,10294,8932,12127,9147,612,6530,8563
+,2660,7964,4078,9826,7687,981,7083
+,12384,10600,7061,8320,6655,2622,11924
+,5645,1182,725,8015,1898,98,2040
+,5898,938,11890,1317,4315,12287,4434
+,12605,3096,8469,2662,8234,132,12125
-,8568,3665,3191,4668,7801,4410,8825
+,5357,5880,2566,757,3987,4434,2281
+,5283,4717,990,1542,512,3560,2468
+,4788,7484,1249,673,11161,8895,7588
+,9375,983,8922,8091,4548,9114,4262
+,6754,2770,9147,5386,1497,6103,12090
+,3251,5007,5495,1441,2094,1454,10884
-,4060,8984,1640,4714,11708,3040,401
+,5897,6256,6392,9790,8932,2112,2640
+,2709,9469,4905,11493,5527,4956,3029
+,8019,8461,8744,8129,1688,5182,3255
+,11226,10295,8784,297,10709,11721,2844
+,185,3511,5041,1372,5119,12824,8002
+,12878,12653,5187,7276,9830,6649,5684
-,4610,8277,12582,11556,6978,10137,4343
+,6799,11452,7423,6238,6898,9873,4780
+,7209,666,4920,12937,1403,1441,9269
+,7567,6680,11221,5952,12939,5569,8810
+,7347,10501,2100,10818,6762,10567,7268
+,11518,8704,4754,1249,5975,9877,12593
+,6504,556,7839,3564,11375,2257,2652
-,11452,9876,6075,12588,406,11117,9499
+,9586,8601,6320,1419,10760,12203,9112
+,8129,7401,5556,12868,6893,3087,6416
+,5345,4734,1290,10064,8980,8809,5501
+,7898,643,11320,2632,9692,5286,1363
+,2718,4299,733,3101,8600,7296,11809
+,6972,12270,4797,5753,3595,4861,11829
-,12247,9182,4778,3150,8352,11211,4337
+,8627,7782,6009,8530,4836,5592,2514
+,4673,11816,948,78,12135,3247,9431
+,2820,7451,12310,6029,8014,6011,3291
+,4208,8583,9235,641,23,6512,10410
+,4724,3331,7325,7452,2803,9063,5227
+,2370,2425,8022,12704,10303,8921,12718
-,8907,5662,10703,6553,4821,5258,10305
+,10517,6138,1797,4449,7556,2748,2044
+,11428,150,7298,3754,6976,4354,569
+,833,6993,8292,8071,7125,7833,3389
+,3493,4390,8329,5909,392,9982,6474
+,1254,5611,1436,9988,2009,7826,12532
+,11349,4881,11450,8640,5230,8208,8245
-,1144,1230,1170,7768,8274,11291,11631
+,5050,7049,11052,7847,1708,2665,3364
+,869,734,3309,11607,7485,3682,5553
+,8224,216,67,7095,2120,9019,844
+,8044,3377,1322,3901,3542,6900,10551
+,8517,2799,9839,7854,7765,4521,10917
+,11390,2293,12306,9153,7000,7473,3924
-,3014,1749,9534,728,9406,143,759
+,9417,10198,5490,4946,7040,3364,10832
+,9334,3623,1499,8515,12181,4369,12353
+,1760,12925,10038,1574,9666,4347,2623
+,10171,7155,261,7178,6311,1919,840
+,12234,4282,7574,7861,8993,10044,6456
+,12871,9675,33,9917,1062,6558,9483
-,12864,5020,4423,5608,3410,1640,3932
+,12415,2195,7091,4106,11874,9557,9733
+,8958,12760,4620,6551,2959,4581,5168
+,4507,11565,5612,8106,2294,470,1131
+,4045,11768,1794,5564,9256,6607,12179
+,8444,4571,11331,10398,7635,8384,854
+,7828,3575,2453,802,6566,7722,632
-,4131,663,6386,9443,871,11958,4648
+,508,8103,8102,489,6569,9256,96
+,4438,8686,6094,12131,556,6732,11385
+,8291,4259,12492,6345,4385,4521,1864
+,10223,7201,1845,9170,8782,12366,9321
+,11035,1819,2058,9963,10906,7143,7040
+,8252,9019,10176,7791,12217,1734,11837
-,11958,2107,11702,9315,385,10230,5328
+,131,8231,5127,6030,11601,11743,7185
+,577,5515,11680,4300,1252,12321,3648
+,4000,4018,2708,5921,12843,7428,8241
+,11523,2483,11620,10186,8734,999,2622
+,1408,5303,1064,8588,12965,10228,2913
+,2087,7181,780,7775,6833,7503,7150
-,1982,8791,5604,4414,6092,11716,4959
+,9987,12401,6749,5991,727,3867,2355
+,1689,10332,3534,9004,119,9880,4035
+,2832,1336,3768,4085,10083,10814,72
+,10570,1942,8567,11316,11665,96,8090
+,10601,10320,6867,2442,6063,1000,8151
+,6170,6383,5487,4992,9845,3448,2306
-,4591,1638,9243,3357,9368,7634,477
+,219,5362,5686,11484,1137,5162,6220
+,2037,6234,11996,420,12176,10122,594
+,7216,6296,8902,1574,3848,1595,1679
+,12734,1892,7498,10525,7478,6433,9867
+,2275,7879,6165,480,11811,7675,2326
+,11253,10432,3629,8763,12371,7529,5084
-,6088,12236,4240,6975,12125,12231,7212
+,4499,8380,4092,4860,4491,11088,1945
+,3047,5458,5695,5243,6111,752,12924
+,8791,9126,10787,7283,5970,2569,9354
+,11050,2712,8150,1449,4981,5688,6053
+,9537,7268,6003,7561,7868,7233,10432
+,8024,5022,692,4089,10503,9683,10327
-,6525,2708,10602,12973,3220,5858,8444
+,6340,8103,12112,6308,7575,2564,3650
+,262,3773,2153,2492,12434,4930,4417
+,3938,1112,2774,1801,10815,3098,1836
+,2446,7627,4517,1169,5313,6346,7231
+,2691,8926,11095,8891,9951,11595,9216
+,11822,5393,3300,2145,2827,3645,1202
-,7965,5197,12966,7673,3287,9984,11313
+,10892,9962,2918,988,5262,10966,2731
+,8476,6253,12417,5362,1394,4900,851
+,12614,1639,7052,6807,11754,7176,12314
+,11331,6659,11353,4180,5832,9046,9685
+,731,11001,10086,9638,2791,4611,7867
+,5795,7264,7953,3932,3339,5696,3125
-,8170,334,8053,3873,1942,761,9223
+,7430,11523,1852,5339,11690,11472,948
+,10783,11158,12468,1713,8056,515,8486
+,2624,4207,9478,2068,12368,3008,8525
+,969,5318,12113,6186,4708,9025,8298
+,1551,5613,846,11402,4795,3856,4978
+,1257,5454,7278,12939,10346,2868,5816
-,4962,11425,6986,9848,10249,10698,7821
+,11259,8321,5168,2510,12935,8676,1402
+,1749,9164,12356,1441,3433,45,8818
+,207,8751,4663,4226,11967,10393,11170
+,1719,6631,11512,10612,2297,6474,8382
+,1476,4550,7844,8984,8131,10265,7901
+,11515,7680,3151,869,8288,2451,9178
-,6268,5379,5899,2934,9773,11139,11418
+,546,3261,12521,2097,10874,6805,10886
+,7616,6152,7398,3924,3926,1150,1686
+,1853,8798,7256,5177,5206,4507,5500
+,8820,12592,5826,4575,1910,11882,3390
+,3111,12149,550,7708,9626,5428,2039
+,1433,6564,10333,7806,11895,4332,7017
-,10463,1998,6544,3927,4825,3012,5608
+,12624,11377,5209,10273,1923,9273,12343
+,1810,4972,4689,1726,7903,796,620
+,7078,12466,1677,4658,2044,306,3858
+,7194,8088,4910,12539,139,11548,4336
+,6353,11448,4071,10122,7741,11487,2501
+,1178,5341,5197,5410,10354,9154,9582
-,9235,10338,3348,932,301,11866,6963
+,12896,4688,415,8733,6075,756,8267
+,8449,12641,3466,10168,8132,9807,5520
+,8900,11831,1528,3756,12927,9011,8546
+,6955,4916,5775,3757,3896,584,1070
+,574,7962,2961,6688,7105,4408,12164
+,6791,9562,3649,2222,6571,12374,11169
-,7878,7963,9766,6761,7790,3773,4696
+,2649,3362,5502,986,8305,8994,2006
+,10201,7555,12577,8276,6257,11651,6339
+,7428,11222,3223,776,2787,2323,5502
+,4990,6272,5462,7802,3326,9035,8125
+,3543,5163,166,9947,696,1912,5080
+,3619,7866,5222,12770,1770,344,88
-,7938,8162,239,10088,4863,11576,8572
+,2678,8560,7531,4826,5177,7302,475
+,8751,4496,3194,1453,3234,12267,9137
+,5750,5620,1655,1659,8135,3361,291
+,12673,10619,1893,7480,5789,11922,6522
+,10281,9449,5657,12396,1990,3282,3061
+,10269,10608,2621,260,4551,2826,572
-,6729,12234,11809,1952,5999,5570,3858
+,9822,2086,2533,4200,6473,1,11914
+,9599,1567,12242,12355,7227,12922,8563
+,10722,8431,12893,6744,10815,10578,5415
+,727,9322,3847,8759,5336,5478,145
+,10300,1353,6445,7740,11956,9790,5630
+,5572,11206,11559,97,6091,4140,2695
-,9683,4089,11559,1157,9821,11991,324
+,9244,2169,4967,6407,6264,9055,2466
+,10531,4778,5152,2620,9103,3724,7629
+,181,11910,862,1688,10728,76,2944
+,2457,6697,552,3086,5892,5654,6832
+,7647,12229,11840,6051,8701,3865,8847
+,7975,10779,3998,9592,469,3574,5418
-,2360,5630,11878,116,3103,5811,7655
+,6671,12013,5974,5391,12465,6813,10662
+,9077,9089,1614,7273,3013,10348,1086
+,7063,12502,7648,2950,1908,10585,9692
+,1068,952,266,6547,8339,724,6878
+,4914,5246,3693,6252,12667,4614,5487
+,5293,7328,12790,9441,1200,7897,12578
-,3461,5236,5650,3892,11705,9937,2539
+,1532,1081,7543,4894,9291,11782,5307
+,7546,297,534,2588,6664,3041,1779
+,10106,2068,3540,7198,10091,5065,1066
+,8985,3981,754,4324,5265,9770,6593
+,6690,6370,6113,5715,1880,6205,1792
+,543,2337,6827,11867,2954,6743,10174
-,12454,6237,1297,6838,5238,12581,7433
+,4758,53,3115,11110,7225,3950,2775
+,4671,1383,2075,11073,9815,5436,7571
+,5629,3645,400,12313,12506,10876,6684
+,8238,10271,1644,3051,1195,3933,2277
+,12471,1254,8227,1375,10695,9347,2990
+,7967,11814,4300,3684,12062,1343,3658
-,3383,6209,3473,6531,4262,4053,11400
+,7654,9871,1484,8053,10203,2516,4541
+,9132,4154,2584,3722,7514,937,11349
+,5287,7780,7275,1726,6664,7619,8670
+,5820,6251,10297,2012,6179,7181,9437
+,4521,1331,1116,12009,9888,10132,7853
+,2131,1196,12114,4405,11951,2941,2572
-,7932,90,12630,7192,1805,3687,723
+,4786,10627,8676,6173,3790,8458,10739
+,12900,6636,7737,7755,426,8473,3392
+,889,10902,12890,5617,9586,8747,12658
+,11139,8639,11295,3041,4616,11987,9272
+,3920,2374,5999,2532,8162,10474,6968
+,5541,1637,11807,8213,2127,10310,8980
-,7735,10085,5023,11245,43,12477,7335
+,8660,4139,3178,4890,1033,3643,4949
+,384,11743,2601,4435,6961,5419,2949
+,12481,11778,1723,12451,8619,154,7621
+,23,9654,3937,9148,9550,1964,9204
+,5881,7794,7596,9671,1568,10818,7556
+,3259,10170,4893,5740,11642,10681,10126
-,7321,11901,511,10070,12202,4573,12282
+,12807,12646,12667,7145,12794,1549,3344
+,9854,1050,4983,5259,9750,4039,8657
+,44,5102,4882,11390,6238,2691,238
+,12066,4078,1439,2952,4270,9334,9678
+,8120,10281,3595,6801,11557,11286,10598
+,4867,6018,12418,5506,6551,5864,3253
-,5805,4130,5413,5318,5387,7844,857
+,8520,7446,9542,9226,6166,12141,6300
+,6477,819,6244,10691,7938,9089,9856
+,1727,4208,138,3735,7986,8300,8014
+,12665,2272,3298,699,5689,3568,8722
+,6255,8682,10013,11301,9033,12749,1965
+,9816,12581,9646,1498,12790,11257,636
-,2174,1189,1112,9659,9945,7254,8973
+,6413,12551,3679,10680,11584,12897,12083
+,3590,3167,1971,3299,12885,4241,4613
+,1390,12030,12140,8431,9279,756,8861
+,1842,9551,8673,2379,9278,7842,1290
+,2847,5810,12577,4869,12303,5334,11029
+,4433,8162,2683,9948,6207,5779,4935
-,6511,7202,1538,7306,10889,6164,6291
+,254,7157,5952,11529,8699,9821,9559
+,12495,172,6245,8931,7867,658,3321
+,9543,3575,5558,2611,484,11431,2873
+,5720,9491,8139,2052,8466,10172,7662
+,735,1481,11700,5667,4044,1958,12746
+,12170,15,732,6627,11291,8061,8877
-,11735,11452,4661,11585,1733,10492,2523
+,7865,4661,5371,4408,5235,5091,249
+,12523,6893,9610,10006,722,2808,237
+,5757,5416,2974,688,1415,6192,8988
+,1296,1729,9608,8950,6180,9735,2321
+,6250,4819,8760,10601,1369,12954,8620
+,9248,3327,3588,240,404,3290,4141
-,7916,10468,11701,538,12545,4731,7211
+,3900,310,10917,2903,9912,10545,5489
+,4759,5363,6108,10306,584,7324,12949
+,12160,11433,11988,3708,11783,5150,6092
+,4755,4185,2612,5564,6653,8216,1448
+,2157,10349,1389,3123,12022,2873,4734
+,3044,8068,10219,10096,11802,1583,6103
-,7258,210,12561,10025,12173,1237,9216
+,4362,7154,637,4933,1921,4183,6597
+,2450,8409,6820,2686,2164,4901,7453
+,9786,9094,7274,4146,8565,11239,1109
+,12862,3010,12376,2482,3739,11175,6376
+,9804,1252,11823,8122,10629,5297,12261
+,8580,5332,9544,278,1384,5536,9891
-,8414,10945,6515,9419,3301,8366,492
+,12272,260,1893,5096,6822,9777,2234
+,5772,8130,5891,915,809,12814,7616
+,5799,1525,12571,5599,3045,10463,10842
+,10600,9736,7686,7928,1869,2281,8864
+,2761,12176,10635,8348,410,10086,10406
+,1367,9048,2866,993,10949,12396,8047
-,5113,1759,6610,9587,713,695,6309
+,10784,9126,12466,7943,5255,8693,10720
+,1892,10587,404,10523,8347,10718,9407
+,5302,1947,265,6233,12687,1336,4597
+,5454,1085,3378,2227,12068,10152,1094
+,5821,400,8905,7867,2089,2301,12073
+,10991,3884,12364,342,11513,12911,8956
-,6568,5170,1548,7086,12585,8932,2192
+,1289,7319,7936,5977,8913,9348,9733
+,8799,12265,5492,1235,4208,10521,10461
+,6517,5103,2499,1675,1934,6855,6176
+,2305,7873,11002,3201,2774,5130,11716
+,4028,3185,9048,8156,1841,2790,12408
+,3451,8015,1893,5487,4296,8434,7131
-,8332,521,5872,2667,5482,1522,317
+,949,2584,12696,9608,8424,6376,10136
+,11493,2502,10835,2162,2975,4887,3104
+,10840,7187,6717,10112,2008,8622,2635
+,11369,3399,4197,6667,5835,12288,5434
+,3325,2808,9204,7861,3019,9530,1215
+,5610,10815,10451,9389,11757,696,1193
-,8037,1404,5188,5923,11304,10204,4069
+,904,8782,10131,5678,6271,2564,647
+,6911,5038,9936,1975,11055,1960,11976
+,6147,9404,9002,1165,10262,555,12574
+,12718,8986,2082,5083,11053,5342,11214
+,8341,8431,11547,11825,2983,10278,11960
+,437,7749,2598,12731,7434,723,1477
-,7040,11373,5878,10631,1989,4589,8070
+,8653,12978,9649,6166,7535,7694,6615
+,3646,10172,3559,2079,2803,2977,3154
+,6781,4035,8188,10586,2989,1628,1091
+,3918,1637,5714,4512,6063,12412,12094
+,6002,10437,4186,4854,8222,9863,4263
+,193,352,7574,6963,3068,9009,6922
-,4536,7368,5793,8828,1185,7350,5802
+,2257,3969,12958,11769,681,3318,8934
+,4970,3154,1184,9564,9319,3979,7435
+,11758,4417,8721,4450,8626,7996,4909
+,10899,890,5570,8863,7519,9482,5643
+,2059,11806,1784,6431,2458,4493,718
+,11953,8226,8438,6216,7658,7824,8366
-,2446,7627,4517,1169,5313,6346,7231
+,11197,11436,3954,4268,2394,8693,2595
+,6819,12871,7591,5521,12193,2661,2619
+,5004,8764,2504,9865,1940,9900,270
+,11707,9807,8364,10123,1824,4780,4143
+,4603,4985,4697,7469,9970,1411,8629
+,4415,10311,7651,9222,3143,9641,10960
-,11355,1578,7278,5503,12044,6061,12452
+,9102,11244,8211,265,1932,4852,2662
+,519,3523,8491,10033,6374,12975,4173
+,287,2789,909,1401,12083,7834,9586
+,10050,664,1265,1680,6101,4643,11486
+,5956,10621,7413,3489,7428,3711,857
+,7692,7250,9188,7370,9055,12614,9083
-,1508,675,4164,3340,10635,3403,5789
+,11387,2014,11320,10517,12907,902,1337
+,10130,2948,4557,10513,9481,3937,11196
+,4451,2962,2068,12240,12402,9683,7800
+,2642,5286,4924,7362,2894,4053,7198
+,11898,2189,5557,5924,3623,7356,33
+,5075,5698,5435,10251,8516,3403,3448
-,4966,5456,6515,11117,10326,2241,6620
+,3200,3618,6988,3776,6770,8772,5706
+,10527,1567,3651,4740,7561,10209,8781
+,7462,8149,572,10215,6598,12805,6716
+,11971,4414,1064,9974,2918,7474,4955
+,766,12533,11937,12050,2712,4416,2291
+,6742,4774,2759,93,2600,11992,5429
-,8346,19,2149,3148,12140,3076,7213
+,4495,2137,877,11002,5835,9750,3972
+,10897,5604,7978,3578,1316,7799,525
+,4144,5204,9327,2211,541,11462,1482
+,3813,1763,6789,2663,1053,6942,10569
+,9868,8641,9063,10114,9262,5033,9152
+,10273,11794,4181,5534,1731,10561,5599
-,2732,1627,8231,3269,9351,11377,11686
+,3796,12149,8819,8335,3932,3281,11120
+,1573,10671,10060,6192,396,11417,7606
+,2271,829,3038,727,10320,12486,1625
+,12464,6988,12243,1300,10662,9723,9144
+,12420,2204,2846,11884,12495,2442,6827
+,6716,8234,8999,8755,10035,6110,359
-,3861,7360,1921,3204,2898,11030,12320
+,3318,5537,8194,345,1630,798,12762
+,8806,8359,1522,270,566,12627,1182
+,7724,11491,8786,8074,11905,12126,3989
+,194,9668,3722,4782,10385,11944,5772
+,7366,8415,5534,100,9876,8226,3373
+,5999,1734,9347,3948,10776,12455,10089
-,11535,12949,5374,12180,663,8073,1682
+,8577,8715,380,10466,1963,1588,1469
+,12476,3965,12201,8990,1073,10357,6557
+,1612,3266,1556,1331,8217,9156,12092
+,1832,8729,4521,2203,1234,10261,854
+,6562,2307,3209,3525,4530,8909,8845
+,9826,4702,1016,8442,11007,5610,1153
-,12166,2509,8937,4851,12441,2877,7840
+,12926,11139,5247,12345,5258,12479,10653
+,7529,11110,6551,1499,3428,470,12516
+,7147,12789,12814,1054,2557,4673,4209
+,12087,1343,4811,12894,5708,12511,12953
+,11788,6237,7970,9286,12636,1220,1729
+,3196,8477,5004,10389,8079,3539,4437
-,4735,9202,1224,11636,7870,11285,3977
+,12601,9098,9678,11500,8500,12372,3897
+,6182,3438,6913,5932,4349,9773,824
+,12455,3313,1501,6557,8015,8171,11967
+,11183,10857,3980,8204,3792,2157,314
+,11652,4840,6046,2982,1108,5276,2247
+,860,7928,7295,10306,12077,796,11897
-,10126,5146,656,4451,12407,1263,4287
+,11516,8488,7800,6748,452,10330,3964
+,5182,10498,12926,12249,7674,11834,9052
+,10423,282,4407,4766,7947,8363,5498
