OP,A1,A2,A3,A4,A5,A6,A7
+,1755,12883,8910,111,9355,8541,11212
-,1755,12883,8910,111,9355,8541,11212
+,7898,11277,3073,5356,10767,901,8825
-,7898,11277,3073,5356,10767,901,8825
+,7000,10270,3338,8212,8164,5737,9439
-,7000,10270,3338,8212,8164,5737,9439
+,9819,10193,394,2109,9486,7067,9258
-,9819,10193,394,2109,9486,7067,9258
+,7831,5448,5352,5588,450,315,6801
-,7831,5448,5352,5588,450,315,6801
+,12564,11192,10075,2333,987,2223,1052
-,12564,11192,10075,2333,987,2223,1052
+,667,5556,7579,648,6475,8698,2864
-,667,5556,7579,648,6475,8698,2864
+,11599,4705,11277,9214,7641,2435,4799
-,11599,4705,11277,9214,7641,2435,4799
+,1097,11690,3443,2192,6412,10159,6651
-,1097,11690,3443,2192,6412,10159,6651
+,7402,11309,7512,6891,7361,12162,7913
-,7402,11309,7512,6891,7361,12162,7913
+,6608,681,6477,12048,5282,3539,76
-,6608,681,6477,12048,5282,3539,76
+,5190,3501,9952,2249,5621,8310,11951
-,5190,3501,9952,2249,5621,8310,11951
+,2984,2898,1847,6676,12657,2906,6664
-,2984,2898,1847,6676,12657,2906,6664
+,5679,11918,3605,2723,6244,659,12828
-,5679,11918,3605,2723,6244,659,12828
+,6893,4771,3995,12386,1460,12668,1406
-,6893,4771,3995,12386,1460,12668,1406
+,7060,6777,11644,6149,4903,5075,5392
-,7060,6777,11644,6149,4903,5075,5392
+,6965,479,12566,3122,8933,6222,11013
-,6965,479,12566,3122,8933,6222,11013
+,4212,6727,6868,11773,8029,880,6155
-,4212,6727,6868,11773,8029,880,6155
+,902,9832,10201,5987,9522,1405,801
-,902,9832,10201,5987,9522,1405,801
+,10168,4932,7794,8991,3889,703,8608
-,10168,4932,7794,8991,3889,703,8608
+,5799,4743,4584,9112,4556,443,9328
-,5799,4743,4584,9112,4556,443,9328
+,7458,8855,3282,4251,7423,9098,1984
-,7458,8855,3282,4251,7423,9098,1984
+,662,4035,742,1966,1345,9410,10087
-,662,4035,742,1966,1345,9410,10087
+,387,5527,8372,9857,11796,6292,6818
-,387,5527,8372,9857,11796,6292,6818
+,5212,2651,7592,7895,9879,3784,12595
-,5212,2651,7592,7895,9879,3784,12595
+,238,6568,6751,4913,6816,10465,6424
-,238,6568,6751,4913,6816,10465,6424
+,2791,11722,4380,4892,1575,8551,9988
-,2791,11722,4380,4892,1575,8551,9988
+,8454,8325,12937,580,2834,7400,12596
-,8454,8325,12937,580,2834,7400,12596
+,12643,6148,552,1544,4644,12366,1813
-,12643,6148,552,1544,4644,12366,1813
+,7049,10962,7245,12450,11214,12770,3515
-,7049,10962,7245,12450,11214,12770,3515
+,5515,2763,3035,4608,4955,4086,3222
-,5515,2763,3035,4608,4955,4086,3222
+,2187,8148,1857,9575,8592,4621,8402
-,2187,8148,1857,9575,8592,4621,8402
+,12601,2084,10260,3490,4643,4016,6907
-,12601,2084,10260,3490,4643,4016,6907
+,3780,9474,10791,6911,6348,1054,6051
-,3780,9474,10791,6911,6348,1054,6051
+,4079,10447,5610,959,4783,10962,8045
-,4079,10447,5610,959,4783,10962,8045
+,71,2247,8246,8182,6885,7910,710
-,71,2247,8246,8182,6885,7910,710
+,11379,6912,4385,6640,1546,3341,1686
-,11379,6912,4385,6640,1546,3341,1686
+,3918,1593,3251,3371,3802,488,10520
-,3918,1593,3251,3371,3802,488,10520
+,3692,11180,11850,4122,10180,6180,584
-,3692,11180,11850,4122,10180,6180,584
+,10232,9056,4084,3113,4040,10449,12072
-,10232,9056,4084,3113,4040,10449,12072
+,6908,3885,12978,12456,10466,5874,1130
-,6908,3885,12978,12456,10466,5874,1130
+,7731,9381,5966,4865,2818,7357,6093
-,7731,9381,5966,4865,2818,7357,6093
+,3348,3997,4104,10413,4343,10839,11252
-,3348,3997,4104,10413,4343,10839,11252
+,10993,7661,12975,9178,3224,3597,1690
-,10993,7661,12975,9178,3224,3597,1690
+,10945,5197,7494,7862,15,6812,2682
-,10945,5197,7494,7862,15,6812,2682
+,8522,7098,8471,11831,8535,936,10259
-,8522,7098,8471,11831,8535,936,10259
+,3968,4078,8060,8578,9261,3383,5716
-,3968,4078,8060,8578,9261,3383,5716
+,10179,10458,8862,6695,9830,750,2658
-,10179,10458,8862,6695,9830,750,2658
+,3202,10902,3443,3955,10271,8266,11104
-,3202,10902,3443,3955,10271,8266,11104
+,5922,6312,12051,5571,11682,10414,11169
-,5922,6312,12051,5571,11682,10414,11169
+,4145,2642,378,12855,3038,1212,1880
-,4145,2642,378,12855,3038,1212,1880
+,19,3168,6953,12717,1825,3895,6433
-,19,3168,6953,12717,1825,3895,6433
+,3142,6185,12856,9360,6877,2175,3587
-,3142,6185,12856,9360,6877,2175,3587
+,458,7956,3447,3348,5250,11565,5227
-,458,7956,3447,3348,5250,11565,5227
+,4232,176,4400,4970,2064,4657,4883
-,4232,176,4400,4970,2064,4657,4883
+,1560,9058,11696,3102,3216,5527,7412
-,1560,9058,11696,3102,3216,5527,7412
+,12056,10530,1952,2835,11246,8020,4033
-,12056,10530,1952,2835,11246,8020,4033
+,3680,5259,3769,8396,10024,79,10711
-,3680,5259,3769,8396,10024,79,10711
+,2639,5332,5026,2977,5086,11130,10491
-,2639,5332,5026,2977,5086,11130,10491
+,9480,10646,8260,1961,2188,11347,4547
-,9480,10646,8260,1961,2188,11347,4547
+,9875,9067,4166,445,1961,5441,5991
-,9875,9067,4166,445,1961,5441,5991
+,6138,11877,3489,11347,8743,8311,2736
-,6138,11877,3489,11347,8743,8311,2736
+,1847,6454,10029,9140,7260,10244,10465
-,1847,6454,10029,9140,7260,10244,10465
+,10723,6632,3502,4063,407,1641,8547
-,10723,6632,3502,4063,407,1641,8547
+,11036,8662,3881,11362,10467,10146,1927
-,11036,8662,3881,11362,10467,10146,1927
+,3122,9457,10642,1289,7969,9340,4481
-,3122,9457,10642,1289,7969,9340,4481
+,3899,5796,4441,12170,7418,7007,5606
-,3899,5796,4441,12170,7418,7007,5606
+,2573,1265,10123,8535,4745,47,6927
-,2573,1265,10123,8535,4745,47,6927
+,4055,5528,6447,3206,8009,766,11077
-,4055,5528,6447,3206,8009,766,11077
+,11501,12244,4479,7225,12543,6016,8388
-,11501,12244,4479,7225,12543,6016,8388
+,1644,10692,8076,2044,329,10131,4753
-,1644,10692,8076,2044,329,10131,4753
+,9094,5756,12252,12767,238,5904,6828
-,9094,5756,12252,12767,238,5904,6828
+,6992,12492,9080,8042,6688,3642,243
-,6992,12492,9080,8042,6688,3642,243
+,9311,3067,6627,7311,12799,1693,11760
-,9311,3067,6627,7311,12799,1693,11760
+,10367,1529,10903,6249,8238,10891,7534
-,10367,1529,10903,6249,8238,10891,7534
+,7904,5546,5593,10491,11304,8110,1627
-,7904,5546,5593,10491,11304,8110,1627
+,3397,10469,12095,4889,167,3425,7919
-,3397,10469,12095,4889,167,3425,7919
+,10760,10635,8782,2935,12209,1566,4577
-,10760,10635,8782,2935,12209,1566,4577
+,8373,11834,9825,6920,12485,8471,5200
-,8373,11834,9825,6920,12485,8471,5200
+,7159,6614,5906,4929,6670,8041,9524
-,7159,6614,5906,4929,6670,8041,9524
+,9957,4831,5406,1170,8640,3540,8998
-,9957,4831,5406,1170,8640,3540,8998
+,9175,10004,1236,8995,490,8208,4744
-,9175,10004,1236,8995,490,8208,4744
+,5593,6443,7576,7540,5323,6197,6440
-,5593,6443,7576,7540,5323,6197,6440
+,5299,8982,1908,1704,2860,5141,2678
-,5299,8982,1908,1704,2860,5141,2678
+,2488,10676,3649,3883,6832,3784,7583
-,2488,10676,3649,3883,6832,3784,7583
+,149,7862,10275,3757,1293,11436,1711
-,149,7862,10275,3757,1293,11436,1711
+,10689,11799,646,2641,12520,4599,4316
-,10689,11799,646,2641,12520,4599,4316
+,4922,11016,3055,3790,574,11938,1717
-,4922,11016,3055,3790,574,11938,1717
+,11517,3846,7644,2881,12892,6218,8495
-,11517,3846,7644,2881,12892,6218,8495
+,6799,12368,9567,11885,7957,12196,11823
-,6799,12368,9567,11885,7957,12196,11823
+,9058,12940,7610,5593,4380,6501,11761
-,9058,12940,7610,5593,4380,6501,11761
+,220,9681,12908,7161,5463,629,4990
-,220,9681,12908,7161,5463,629,4990
+,2686,9722,97,2343,3548,4148,6893
-,2686,9722,97,2343,3548,4148,6893
+,4100,12283,12769,6157,12825,10634,4752
-,4100,12283,12769,6157,12825,10634,4752
+,940,2146,426,2531,7904,11751,9630
-,940,2146,426,2531,7904,11751,9630
+,6767,6660,5690,9566,1776,4712,6577
-,6767,6660,5690,9566,1776,4712,6577
+,6504,12609,7005,6176,925,7467,4002
-,6504,12609,7005,6176,925,7467,4002
+,11143,5471,12157,6838,5083,6248,292
-,11143,5471,12157,6838,5083,6248,292
+,1725,8897,776,4741,6415,8334,6834
-,1725,8897,776,4741,6415,8334,6834
+,5839,8924,3949,12283,9435,5040,9830
-,5839,8924,3949,12283,9435,5040,9830
+,7345,7228,1004,1498,3178,1975,10084
-,7345,7228,1004,1498,3178,1975,10084
+,3106,12825,5420,9283,7058,12566,8272
-,3106,12825,5420,9283,7058,12566,8272
+,9769,9607,5060,8826,9324,8443,5447
-,9769,9607,5060,8826,9324,8443,5447
+,1498,1985,3829,10509,1800,9255,2332
-,1498,1985,3829,10509,1800,9255,2332
+,11805,11886,5220,8875,12682,10775,10610
-,11805,11886,5220,8875,12682,10775,10610
+,3838,1371,6695,671,12156,6753,6701
-,3838,1371,6695,671,12156,6753,6701
+,6088,11190,10343,2545,6979,11748,11425
-,6088,11190,10343,2545,6979,11748,11425
+,4244,9702,11417,2422,3826,537,11231
-,4244,9702,11417,2422,3826,537,11231
+,7462,12934,2932,11555,4656,10563,8177
-,7462,12934,2932,11555,4656,10563,8177
+,6495,12874,12886,12189,9861,4813,3206
-,6495,12874,12886,12189,9861,4813,3206
+,10970,9511,1866,12813,7833,5374,12211
-,10970,9511,1866,12813,7833,5374,12211
+,7322,4026,3484,8865,3350,10421,6935
-,7322,4026,3484,8865,3350,10421,6935
+,3170,2965,5854,11927,12296,6568,4798
-,3170,2965,5854,11927,12296,6568,4798
+,2384,10846,12979,8218,2763,2615,2036
-,2384,10846,12979,8218,2763,2615,2036
+,741,9290,12253,5454,9068,5407,2413
-,741,9290,12253,5454,9068,5407,2413
+,3769,2355,7372,2260,6760,5013,10175
-,3769,2355,7372,2260,6760,5013,10175
+,1855,9802,467,2378,10153,594,1322
-,1855,9802,467,2378,10153,594,1322
+,144,11569,6687,6905,3614,12593,1984
-,144,11569,6687,6905,3614,12593,1984
+,1842,7454,4450,7077,7881,6744,2063
-,1842,7454,4450,7077,7881,6744,2063
+,9366,9754,1233,12116,870,12148,11227
-,9366,9754,1233,12116,870,12148,11227
+,11135,10880,11417,9366,2779,1236,5646
-,11135,10880,11417,9366,2779,1236,5646
+,11193,5559,1559,3430,12757,2239,10734
-,11193,5559,1559,3430,12757,2239,10734
+,4227,519,8160,10788,4892,12456,4794
-,4227,519,8160,10788,4892,12456,4794
+,10292,6418,7962,11918,11152,1961,12596
-,10292,6418,7962,11918,11152,1961,12596
+,4880,938,7726,7689,2485,2041,406
-,4880,938,7726,7689,2485,2041,406
+,7673,9113,3616,2838,705,7003,11392
-,7673,9113,3616,2838,705,7003,11392
+,12575,471,6182,5746,855,10517,1812
-,12575,471,6182,5746,855,10517,1812
+,12395,1066,3174,512,7799,12487,8631
-,12395,1066,3174,512,7799,12487,8631
+,792,7787,6514,12,10957,9464,11291
-,792,7787,6514,12,10957,9464,11291
+,6085,7281,10405,7035,10764,2398,2455
-,6085,7281,10405,7035,10764,2398,2455
+,3791,7534,9977,7099,2434,4315,4285
-,3791,7534,9977,7099,2434,4315,4285
+,294,1465,12869,10832,661,11200,10775
-,294,1465,12869,10832,661,11200,10775
+,7686,7902,1743,9267,10855,2799,2026
-,7686,7902,1743,9267,10855,2799,2026
+,801,1614,5507,3689,1019,5256,6591
-,801,1614,5507,3689,1019,5256,6591
+,6983,6273,6881,5285,5563,3473,9964
-,6983,6273,6881,5285,5563,3473,9964
+,7417,5730,2095,5839,10219,10802,694
-,7417,5730,2095,5839,10219,10802,694
+,7266,815,512,791,767,187,11365
-,7266,815,512,791,767,187,11365
+,7272,10483,3680,5029,12058,7196,5214
-,7272,10483,3680,5029,12058,7196,5214
+,1687,12099,4975,9434,7183,8036,61
-,1687,12099,4975,9434,7183,8036,61
+,2082,9576,2887,9445,1786,4596,7845
-,2082,9576,2887,9445,1786,4596,7845
+,3251,9404,3670,8418,4143,4119,5418
-,3251,9404,3670,8418,4143,4119,5418
+,9839,8973,1612,4078,3663,3286,8255
-,9839,8973,1612,4078,3663,3286,8255
+,9098,577,10407,3556,4936,6913,7741
-,9098,577,10407,3556,4936,6913,7741
+,11303,8990,12246,3395,5665,2141,115
-,11303,8990,12246,3395,5665,2141,115
+,1028,1319,7056,1223,1058,3508,11935
-,1028,1319,7056,1223,1058,3508,11935
+,9191,11,8521,11336,1614,7088,1351
-,9191,11,8521,11336,1614,7088,1351
+,7512,8417,5514,12565,8553,3523,9555
-,7512,8417,5514,12565,8553,3523,9555
+,200,8731,5065,1793,7502,4951,6725
-,200,8731,5065,1793,7502,4951,6725
+,3182,10722,5873,10396,8203,216,12675
-,3182,10722,5873,10396,8203,216,12675
+,12449,144,3996,8176,12741,10845,11462
-,12449,144,3996,8176,12741,10845,11462
+,2471,5718,4065,8625,1662,12824,8390
-,2471,5718,4065,8625,1662,12824,8390
+,10589,95,4514,11863,9308,8441,2328
-,10589,95,4514,11863,9308,8441,2328
+,10490,2889,4799,11504,10042,2360,3051
-,10490,2889,4799,11504,10042,2360,3051
+,4223,4840,5799,1832,757,1044,12345
-,4223,4840,5799,1832,757,1044,12345
+,1935,5198,10966,2994,7258,12303,2881
-,1935,5198,10966,2994,7258,12303,2881
+,11018,5401,9957,10803,7027,10589,9527
-,11018,5401,9957,10803,7027,10589,9527
+,4189,3384,4761,4612,5957,10562,1875
-,4189,3384,4761,4612,5957,10562,1875
+,11176,12576,10684,1997,9284,12895,6077
-,11176,12576,10684,1997,9284,12895,6077
+,3332,10464,7306,10664,3763,1802,6345
-,3332,10464,7306,10664,3763,1802,6345
+,7050,5381,12095,5204,909,8729,2399
-,7050,5381,12095,5204,909,8729,2399
+,10293,7771,1768,11493,11766,5605,11019
-,10293,7771,1768,11493,11766,5605,11019
+,9683,7435,8168,2284,5095,4351,4311
-,9683,7435,8168,2284,5095,4351,4311
+,10950,4836,1964,6351,5997,2207,1819
-,10950,4836,1964,6351,5997,2207,1819
+,11460,11539,4838,3668,7635,7163,728
-,11460,11539,4838,3668,7635,7163,728
+,1730,7581,9445,3147,10426,9893,6183
-,1730,7581,9445,3147,10426,9893,6183
+,8746,5229,9385,4443,10060,10391,1884
-,8746,5229,9385,4443,10060,10391,1884
+,12248,3599,4255,12415,6521,12472,6960
-,12248,3599,4255,12415,6521,12472,6960
+,10073,5641,2771,3305,9784,10313,12871
-,10073,5641,2771,3305,9784,10313,12871
+,9396,5377,6486,8500,4530,6349,3682
-,9396,5377,6486,8500,4530,6349,3682
+,11798,5205,15,2103,11583,9508,10108
-,11798,5205,15,2103,11583,9508,10108
+,11990,9403,9251,10942,1749,3975,9490
-,11990,9403,9251,10942,1749,3975,9490
+,2728,7900,9157,7358,1160,12742,11489
-,2728,7900,9157,7358,1160,12742,11489
+,3520,1412,3988,5279,1710,11711,5235
-,3520,1412,3988,5279,1710,11711,5235
+,4512,4156,8541,2130,12764,5954,6090
-,4512,4156,8541,2130,12764,5954,6090
+,123,11460,7969,8072,2830,1761,10970
-,123,11460,7969,8072,2830,1761,10970
+,7502,12658,7554,1498,7580,11996,10066
-,7502,12658,7554,1498,7580,11996,10066
+,12287,9240,6812,5,11601,5524,6574
-,12287,9240,6812,5,11601,5524,6574
+,2157,4372,7584,1411,7987,5436,5347
-,2157,4372,7584,1411,7987,5436,5347
+,4458,8340,2561,1898,5461,12042,9030
-,4458,8340,2561,1898,5461,12042,9030
+,12541,10316,10936,2304,11775,12951,8654
-,12541,10316,10936,2304,11775,12951,8654
+,3839,1379,7845,12789,8962,6453,1683
-,3839,1379,7845,12789,8962,6453,1683
+,9306,8436,10638,9916,11489,8372,11797
-,9306,8436,10638,9916,11489,8372,11797
+,2925,4772,10934,4282,6279,533,2733
-,2925,4772,10934,4282,6279,533,2733
+,12983,11373,10863,8089,1519,10128,229
-,12983,11373,10863,8089,1519,10128,229
+,4451,3586,6061,5096,5363,6483,269
-,4451,3586,6061,5096,5363,6483,269
+,7245,4192,6063,12450,1193,8653,4597
-,7245,4192,6063,12450,1193,8653,4597
+,3210,7734,10350,6494,6592,11004,8017
-,3210,7734,10350,6494,6592,11004,8017
+,11021,11722,8115,7957,286,7689,7470
-,11021,11722,8115,7957,286,7689,7470
+,11323,5081,5442,1620,2562,12804,2248
-,11323,5081,5442,1620,2562,12804,2248
+,7021,9914,8916,10037,6724,10185,593
-,7021,9914,8916,10037,6724,10185,593
+,5422,8536,8855,8691,4876,6466,10324
-,5422,8536,8855,8691,4876,6466,10324
+,8897,10515,5867,625,734,5385,3311
-,8897,10515,5867,625,734,5385,3311
+,10426,4185,5413,8493,12520,4008,7692
-,10426,4185,5413,8493,12520,4008,7692
+,4355,5927,4434,2390,6923,9624,12259
-,4355,5927,4434,2390,6923,9624,12259
+,720,485,2782,7569,1313,11573,5870
-,720,485,2782,7569,1313,11573,5870
+,3898,7305,5567,1240,10434,12949,933
-,3898,7305,5567,1240,10434,12949,933
+,3836,12105,3444,6451,3538,6000,9585
-,3836,12105,3444,6451,3538,6000,9585
+,1486,8114,7893,359,845,5410,9379
-,1486,8114,7893,359,845,5410,9379
+,2186,9713,2555,12498,6998,7810,10878
-,2186,9713,2555,12498,6998,7810,10878
+,6219,6378,2948,6220,8605,171,4726
-,6219,6378,2948,6220,8605,171,4726
+,3764,9118,8963,4928,5163,3058,2798
-,3764,9118,8963,4928,5163,3058,2798
+,7451,7748,8139,9507,10606,5617,12246
-,7451,7748,8139,9507,10606,5617,12246
+,4089,4711,5615,268,8137,942,7875
-,4089,4711,5615,268,8137,942,7875
+,6187,3673,3333,8955,6693,1830,9845
-,6187,3673,3333,8955,6693,1830,9845
+,5842,950,6886,4984,10933,6389,6856
-,5842,950,6886,4984,10933,6389,6856
+,5019,1467,10735,3375,4283,4269,1997
-,5019,1467,10735,3375,4283,4269,1997
+,11605,1880,3740,5784,11587,4805,12268
-,11605,1880,3740,5784,11587,4805,12268
+,10370,8905,2241,1947,4892,6546,12439
-,10370,8905,2241,1947,4892,6546,12439
+,334,694,5339,443,3804,5577,5300
-,334,694,5339,443,3804,5577,5300
+,1664,917,4660,3303,1275,2812,11955
-,1664,917,4660,3303,1275,2812,11955
+,743,6694,7142,10828,8335,2266,12024
-,743,6694,7142,10828,8335,2266,12024
+,9157,6329,8001,10322,4300,3290,2752
-,9157,6329,8001,10322,4300,3290,2752
+,3658,10887,4315,8967,990,11017,9543
-,3658,10887,4315,8967,990,11017,9543
+,2794,369,7239,3456,12281,5980,5655
-,2794,369,7239,3456,12281,5980,5655
+,3894,7001,5936,12845,2729,8768,4488
-,3894,7001,5936,12845,2729,8768,4488
+,8276,2057,8011,1633,11536,4093,10819
-,8276,2057,8011,1633,11536,4093,10819
+,2487,8848,3063,11751,12358,6103,4235
-,2487,8848,3063,11751,12358,6103,4235
+,10573,2804,6760,7229,436,10534,4391
-,10573,2804,6760,7229,436,10534,4391
+,11761,1597,6961,2657,5992,8104,3653
-,11761,1597,6961,2657,5992,8104,3653
+,3775,12176,12317,10619,7805,7944,8349
-,3775,12176,12317,10619,7805,7944,8349
+,7974,12078,1890,6270,11798,5726,850
-,7974,12078,1890,6270,11798,5726,850
+,1948,11094,3764,201,2414,11659,3739
-,1948,11094,3764,201,2414,11659,3739
+,9141,4433,2527,5159,48,12785,3836
-,9141,4433,2527,5159,48,12785,3836
+,6307,7718,2808,11069,12518,12978,270
-,6307,7718,2808,11069,12518,12978,270
+,10607,5356,12357,8174,10724,253,5185
-,10607,5356,12357,8174,10724,253,5185
+,4744,265,9639,3218,2888,5721,4460
-,4744,265,9639,3218,2888,5721,4460
+,6017,6553,8115,2619,7741,3297,1258
-,6017,6553,8115,2619,7741,3297,1258
+,6928,9474,8058,741,1254,6009,2026
-,6928,9474,8058,741,1254,6009,2026
+,10470,12336,5804,4704,2491,10978,11849
-,10470,12336,5804,4704,2491,10978,11849
+,1684,11945,4640,6030,1103,10774,10505
-,1684,11945,4640,6030,1103,10774,10505
+,12290,12440,10648,1390,12328,9498,10707
-,12290,12440,10648,1390,12328,9498,10707
+,12735,11393,8025,1315,12009,1614,12808
-,12735,11393,8025,1315,12009,1614,12808
+,5007,136,4407,2095,10012,4061,12578
-,5007,136,4407,2095,10012,4061,12578
+,2343,9260,4292,5423,6500,2478,3625
-,2343,9260,4292,5423,6500,2478,3625
+,5518,8039,5711,11329,9794,1651,4115
-,5518,8039,5711,11329,9794,1651,4115
+,12383,3254,12054,8004,8227,5068,10749
-,12383,3254,12054,8004,8227,5068,10749
+,8992,10188,9009,7299,10881,9665,5189
-,8992,10188,9009,7299,10881,9665,5189
+,5498,5086,12444,1340,6374,1615,12274
-,5498,5086,12444,1340,6374,1615,12274
+,9857,7326,10508,8507,10459,228,4519
-,9857,7326,10508,8507,10459,228,4519
+,503,8631,7278,12749,272,7374,4581
-,503,8631,7278,12749,272,7374,4581
+,2764,5917,6622,3104,12326,10280,8507
-,2764,5917,6622,3104,12326,10280,8507
+,7424,12078,7520,6775,739,9403,11489
-,7424,12078,7520,6775,739,9403,11489
+,8265,11149,5259,2452,582,6089,11312
-,8265,11149,5259,2452,582,6089,11312
+,6999,8121,6,11676,8250,5831,5940
-,6999,8121,6,11676,8250,5831,5940
+,12203,797,3425,5087,7311,9816,10077
-,12203,797,3425,5087,7311,9816,10077
+,819,9974,810,8877,3621,4856,6465
-,819,9974,810,8877,3621,4856,6465
+,7105,3334,6142,10633,4532,3792,7117
-,7105,3334,6142,10633,4532,3792,7117
+,2473,2888,429,12405,12474,168,4346
-,2473,2888,429,12405,12474,168,4346
+,8657,7956,1831,12431,9543,3298,1984
-,8657,7956,1831,12431,9543,3298,1984
+,4852,11481,2632,10177,11735,12104,4640
-,4852,11481,2632,10177,11735,12104,4640
+,620,7033,3406,5730,11880,587,10346
-,620,7033,3406,5730,11880,587,10346
+,2934,10849,3409,10379,7768,9941,9012
-,2934,10849,3409,10379,7768,9941,9012
+,6816,7456,8800,5714,7810,2497,11970
-,6816,7456,8800,5714,7810,2497,11970
+,3635,6367,5881,12256,617,12733,9296
-,3635,6367,5881,12256,617,12733,9296
+,1561,6430,10719,6016,1695,9769,3262
-,1561,6430,10719,6016,1695,9769,3262
+,6027,11414,10223,3538,2615,1600,7856
-,6027,11414,10223,3538,2615,1600,7856
+,11841,8239,5206,3299,2458,12306,12248
-,11841,8239,5206,3299,2458,12306,12248
+,10832,6386,9335,3316,133,9248,11240
-,10832,6386,9335,3316,133,9248,11240
+,10973,2753,9900,3637,9439,1456,8417
-,10973,2753,9900,3637,9439,1456,8417
+,7220,5417,629,11646,2030,7932,8263
-,7220,5417,629,11646,2030,7932,8263
+,5953,10892,1905,3024,9882,8342,5643
-,5953,10892,1905,3024,9882,8342,5643
+,6583,10505,182,11289,3630,12662,10519
-,6583,10505,182,11289,3630,12662,10519
+,10003,6242,8955,1312,4832,3287,4168
-,10003,6242,8955,1312,4832,3287,4168
+,3001,1174,12537,10638,10587,12972,2786
-,3001,1174,12537,10638,10587,12972,2786
+,6771,2262,388,8333,11197,3696,2519
-,6771,2262,388,8333,11197,3696,2519
+,6628,1802,11228,9143,6576,7133,9768
-,6628,1802,11228,9143,6576,7133,9768
+,5377,7781,7404,2970,11570,6859,542
-,5377,7781,7404,2970,11570,6859,542
+,7809,1099,8236,2201,2504,8677,1400
-,7809,1099,8236,2201,2504,8677,1400
+,9809,5764,11339,4359,8807,10363,133
-,9809,5764,11339,4359,8807,10363,133
+,6888,6674,11388,11270,5160,12670,9364
-,6888,6674,11388,11270,5160,12670,9364
+,8377,7446,4184,3158,6055,5593,6998
-,8377,7446,4184,3158,6055,5593,6998
+,3028,8890,12016,8114,974,5968,184
-,3028,8890,12016,8114,974,5968,184
+,12306,12373,4018,10709,8388,2090,2821
-,12306,12373,4018,10709,8388,2090,2821
+,7926,113,9061,11822,1088,9731,9848
-,7926,113,9061,11822,1088,9731,9848
+,4517,11995,10279,6273,5869,11661,1816
-,4517,11995,10279,6273,5869,11661,1816
+,8322,8937,7899,697,209,7897,2410
-,8322,8937,7899,697,209,7897,2410
+,4464,6284,9504,9844,1376,321,1443
-,4464,6284,9504,9844,1376,321,1443
+,7351,734,5329,2533,8079,6348,1700
-,7351,734,5329,2533,8079,6348,1700
+,8555,9078,2585,260,12629,12475,10765
-,8555,9078,2585,260,12629,12475,10765
+,692,6431,2827,11702,12844,7385,9
-,692,6431,2827,11702,12844,7385,9
+,5655,2213,12911,11253,9169,8438,5843
-,5655,2213,12911,11253,9169,8438,5843
+,864,667,6489,6921,3472,211,1817
-,864,667,6489,6921,3472,211,1817
+,3440,7488,2583,2957,7603,3035,1063
-,3440,7488,2583,2957,7603,3035,1063
+,3545,7511,236,8234,5911,10275,5945
-,3545,7511,236,8234,5911,10275,5945
+,2316,970,9323,1015,8702,3988,3155
-,2316,970,9323,1015,8702,3988,3155
+,12312,10538,8020,12209,3309,3703,9575
-,12312,10538,8020,12209,3309,3703,9575
+,12394,11377,6997,6857,11503,3597,4945
-,12394,11377,6997,6857,11503,3597,4945
+,11700,12986,420,5932,1700,7389,2530
-,11700,12986,420,5932,1700,7389,2530
+,2069,9538,6429,6080,11937,11103,2018
-,2069,9538,6429,6080,11937,11103,2018
+,3876,9016,4504,2658,194,9809,9897
-,3876,9016,4504,2658,194,9809,9897
+,4423,3691,4754,9370,3502,9904,12606
-,4423,3691,4754,9370,3502,9904,12606
+,7291,12745,9252,10007,1392,7740,11829
-,7291,12745,9252,10007,1392,7740,11829
+,9302,2269,9645,2520,8891,2469,7572
-,9302,2269,9645,2520,8891,2469,7572
+,11620,5744,2093,9985,4334,5987,2020
-,11620,5744,2093,9985,4334,5987,2020
+,9743,10995,6663,880,5674,3137,12594
-,9743,10995,6663,880,5674,3137,12594
+,4436,1226,9346,5242,74,3549,11137
-,4436,1226,9346,5242,74,3549,11137
+,3254,11230,7650,3631,9936,9599,954
-,3254,11230,7650,3631,9936,9599,954
+,8320,11992,9116,2442,3171,1243,2665
-,8320,11992,9116,2442,3171,1243,2665
+,6842,4511,5840,11379,4346,9112,12103
-,6842,4511,5840,11379,4346,9112,12103
+,3211,9976,10049,1784,283,3522,10568
-,3211,9976,10049,1784,283,3522,10568
+,12591,11335,11392,11088,2947,11786,4167
-,12591,11335,11392,11088,2947,11786,4167
+,1227,8524,1627,1713,6268,7731,2478
-,1227,8524,1627,1713,6268,7731,2478
+,4335,11639,7489,10227,2052,5092,2264
-,4335,11639,7489,10227,2052,5092,2264
+,7895,5457,1512,5877,2106,1581,805
-,7895,5457,1512,5877,2106,1581,805
+,11750,3857,11682,8985,9393,12025,8401
-,11750,3857,11682,8985,9393,12025,8401
+,9911,531,5094,4562,5374,9456,3193
-,9911,531,5094,4562,5374,9456,3193
+,11,10534,6303,7991,12273,7898,1075
-,11,10534,6303,7991,12273,7898,1075
+,12692,11791,9097,3206,1329,8566,11570
-,12692,11791,9097,3206,1329,8566,11570
+,12406,5370,3410,2190,12973,10920,3873
-,12406,5370,3410,2190,12973,10920,3873
+,92,3593,9273,12821,1400,165,3145
-,92,3593,9273,12821,1400,165,3145
+,11279,12376,4252,10990,2341,3882,4204
-,11279,12376,4252,10990,2341,3882,4204
